target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs,archived_acc_test,absolute_difference,source_presence
4HBP-17J,MSE,shap,55,0.535306188064809,145.0,73.0,0.4917561748596233,0.0435500132051857,both
4HBP-17J,MSE,shap,60,0.5310614077280745,135.0,68.0,0.4897135374913153,0.04134787023675923,both
4HBP-17J,MSE,shap,65,0.5209841269841271,75.0,38.0,0.4885767195767196,0.032407407407407496,both
4HBP-17J,MSE,shap,70,0.49982030548068285,53.0,27.0,0.4817385444743935,0.018081761006289332,both
4HBP-17J,MSE,shap,75,0.5188311688311688,33.0,17.0,0.4917748917748917,0.027056277056277056,both
4HBP-17J,MSE,shap,80,0.5338709677419354,31.0,16.0,0.5096774193548387,0.024193548387096753,both
4HBP-17J,MSE,shap,85,0.596153846153846,13.0,7.0,0.6025641025641025,0.0064102564102564985,both
4HBP-17J,MSE,shap,90,,0.0,0.0,,,both
4HBP-17J,MSE,shap,95,,0.0,0.0,,,both
4HF4-15H,MSE,cam,50,0.4838709677419355,31.0,16.0,0.4838709677419355,0.0,both
4HF4-15H,MSE,cam,55,0.4838709677419355,31.0,16.0,0.4838709677419355,0.0,both
4HF4-15H,MSE,cam,60,0.4838709677419355,31.0,16.0,0.4838709677419355,0.0,both
4HF4-15H,MSE,cam,65,0.4838709677419355,31.0,16.0,0.4838709677419355,0.0,both
4HF4-15H,MSE,cam,70,0.47368421052631576,19.0,10.0,0.4736842105263157,5.551115123125783e-17,both
4HF4-15H,MSE,cam,75,0.47058823529411764,17.0,9.0,0.4705882352941176,5.551115123125783e-17,both
4HF4-15H,MSE,cam,80,0.4666666666666667,15.0,8.0,0.4666666666666667,0.0,both
4HF4-15H,MSE,cam,85,0.45454545454545453,11.0,6.0,0.4545454545454545,5.551115123125783e-17,both
4HF4-15H,MSE,cam,90,0.5,8.0,4.0,0.5,0.0,both
4HF4-15H,MSE,cam,95,,0.0,0.0,,,both
4HF4-15H,MSE,diff,50,0.6331343387795,31.0,16.0,0.5245601173020528,0.10857422147744722,both
4HF4-15H,MSE,diff,55,0.6331343387795,31.0,16.0,0.5245601173020528,0.10857422147744722,both
4HF4-15H,MSE,diff,60,0.6331343387795,31.0,16.0,0.5245601173020528,0.10857422147744722,both
4HF4-15H,MSE,diff,65,0.6331343387795,31.0,16.0,0.5245601173020528,0.10857422147744722,both
4HF4-15H,MSE,diff,70,0.6972431077694236,19.0,10.0,0.5754385964912281,0.12180451127819547,both
4HF4-15H,MSE,diff,75,0.6861344537815126,17.0,9.0,0.5843137254901961,0.1018207282913165,both
4HF4-15H,MSE,diff,80,0.6744444444444445,15.0,8.0,0.5955555555555556,0.0788888888888889,both
4HF4-15H,MSE,diff,85,0.6893939393939393,11.0,6.0,0.6212121212121212,0.06818181818181812,both
4HF4-15H,MSE,diff,90,0.7291666666666666,8.0,4.0,0.7291666666666666,0.0,both
4HF4-15H,MSE,diff,95,,0.0,0.0,,,both
4HF4-15H,MSE,gradcam,50,0.569888981985756,31.0,16.0,0.51727761485826,0.052611367127496034,both
4HF4-15H,MSE,gradcam,55,0.569888981985756,31.0,16.0,0.51727761485826,0.052611367127496034,both
4HF4-15H,MSE,gradcam,60,0.569888981985756,31.0,16.0,0.51727761485826,0.052611367127496034,both
4HF4-15H,MSE,gradcam,65,0.569888981985756,31.0,16.0,0.51727761485826,0.052611367127496034,both
4HF4-15H,MSE,gradcam,70,0.5739974937343358,19.0,10.0,0.542982456140351,0.03101503759398483,both
4HF4-15H,MSE,gradcam,75,0.5508403361344537,17.0,9.0,0.5480392156862745,0.0028011204481792618,both
4HF4-15H,MSE,gradcam,80,0.5322222222222223,15.0,8.0,0.5544444444444444,0.022222222222222143,both
4HF4-15H,MSE,gradcam,85,0.5227272727272727,11.0,6.0,0.5984848484848485,0.0757575757575758,both
4HF4-15H,MSE,gradcam,90,0.5,8.0,4.0,0.7291666666666666,0.22916666666666663,both
4HF4-15H,MSE,gradcam,95,,0.0,0.0,,,both
4HF4-15H,MSE,gradinput,50,0.5180072615556487,31.0,16.0,0.4774891774891774,0.04051808406647128,both
4HF4-15H,MSE,gradinput,55,0.5180072615556487,31.0,16.0,0.4774891774891774,0.04051808406647128,both
4HF4-15H,MSE,gradinput,60,0.5180072615556487,31.0,16.0,0.4774891774891774,0.04051808406647128,both
4HF4-15H,MSE,gradinput,65,0.5180072615556487,31.0,16.0,0.4774891774891774,0.04051808406647128,both
4HF4-15H,MSE,gradinput,70,0.5428571428571428,19.0,10.0,0.5450501253132833,0.0021929824561405242,both
4HF4-15H,MSE,gradinput,75,0.5429971988795518,17.0,9.0,0.5626050420168067,0.019607843137254943,both
4HF4-15H,MSE,gradinput,80,0.5455555555555556,15.0,8.0,0.5788888888888889,0.033333333333333326,both
4HF4-15H,MSE,gradinput,85,0.5227272727272727,11.0,6.0,0.5984848484848485,0.0757575757575758,both
4HF4-15H,MSE,gradinput,90,0.5,8.0,4.0,0.7291666666666666,0.22916666666666663,both
4HF4-15H,MSE,gradinput,95,,0.0,0.0,,,both
4HF4-15H,MSE,ig,50,0.6030861611506773,31.0,16.0,0.5750733137829912,0.028012847367686056,both
4HF4-15H,MSE,ig,55,0.6030861611506773,31.0,16.0,0.5750733137829912,0.028012847367686056,both
4HF4-15H,MSE,ig,60,0.6030861611506773,31.0,16.0,0.5750733137829912,0.028012847367686056,both
4HF4-15H,MSE,ig,65,0.6030861611506773,31.0,16.0,0.5750733137829912,0.028012847367686056,both
4HF4-15H,MSE,ig,70,0.6853383458646617,19.0,10.0,0.6131578947368421,0.07218045112781957,both
4HF4-15H,MSE,ig,75,0.6728291316526611,17.0,9.0,0.6166666666666667,0.05616246498599442,both
4HF4-15H,MSE,ig,80,0.6688888888888889,15.0,8.0,0.6211111111111111,0.04777777777777781,both
4HF4-15H,MSE,ig,85,0.6666666666666666,11.0,6.0,0.6439393939393939,0.022727272727272707,both
4HF4-15H,MSE,ig,90,0.6666666666666666,8.0,4.0,0.7291666666666666,0.0625,both
4HF4-15H,MSE,ig,95,,0.0,0.0,,,both
4HF4-15H,MSE,shap,50,0.5572266443234185,31.0,16.0,0.4856072243169016,0.07161942000651689,both
4HF4-15H,MSE,shap,55,0.5572266443234185,31.0,16.0,0.4856072243169016,0.07161942000651689,both
4HF4-15H,MSE,shap,60,0.5572266443234185,31.0,16.0,0.4856072243169016,0.07161942000651689,both
4HF4-15H,MSE,shap,65,0.5572266443234185,31.0,16.0,0.4856072243169016,0.07161942000651689,both
4HF4-15H,MSE,shap,70,0.5278195488721805,19.0,10.0,0.4159774436090226,0.11184210526315791,both
4HF4-15H,MSE,shap,75,0.4967787114845939,17.0,9.0,0.3889355742296918,0.10784313725490208,both
4HF4-15H,MSE,shap,80,0.5011111111111111,15.0,8.0,0.3677777777777777,0.13333333333333336,both
4HF4-15H,MSE,shap,85,0.5075757575757576,11.0,6.0,0.25,0.25757575757575757,both
4HF4-15H,MSE,shap,90,0.5416666666666667,8.0,4.0,0.25,0.29166666666666674,both
4HF4-15H,MSE,shap,95,,0.0,0.0,,,both
4HMN-16J,MSE,cam,50,0.5611111111111111,45.0,25.0,0.6099999999999999,0.04888888888888876,both
4HMN-16J,MSE,cam,55,0.5611111111111111,45.0,25.0,0.6099999999999999,0.04888888888888876,both
4HMN-16J,MSE,cam,60,0.5611111111111111,45.0,25.0,0.6099999999999999,0.04888888888888876,both
4HMN-16J,MSE,cam,65,0.5611111111111111,45.0,25.0,0.6099999999999999,0.04888888888888876,both
4HMN-16J,MSE,cam,70,0.5611111111111111,45.0,25.0,0.6099999999999999,0.04888888888888876,both
4HMN-16J,MSE,cam,75,0.5611111111111111,45.0,25.0,0.6099999999999999,0.04888888888888876,both
4HMN-16J,MSE,cam,80,0.5833333333333334,33.0,19.0,0.5833333333333334,0.0,both
4HMN-16J,MSE,cam,85,0.5238095238095238,21.0,13.0,0.5952380952380952,0.0714285714285714,both
4HMN-16J,MSE,cam,90,0.5384615384615384,13.0,8.0,0.6538461538461539,0.11538461538461542,both
4HMN-16J,MSE,cam,95,0.6666666666666666,3.0,3.0,0.6666666666666666,0.0,both
4HMN-16J,MSE,diff,50,0.615925925925926,45.0,25.0,0.7422222222222223,0.12629629629629635,both
4HMN-16J,MSE,diff,55,0.615925925925926,45.0,25.0,0.7422222222222223,0.12629629629629635,both
4HMN-16J,MSE,diff,60,0.615925925925926,45.0,25.0,0.7422222222222223,0.12629629629629635,both
4HMN-16J,MSE,diff,65,0.615925925925926,45.0,25.0,0.7422222222222223,0.12629629629629635,both
4HMN-16J,MSE,diff,70,0.615925925925926,45.0,25.0,0.7422222222222223,0.12629629629629635,both
4HMN-16J,MSE,diff,75,0.615925925925926,45.0,25.0,0.7422222222222223,0.12629629629629635,both
4HMN-16J,MSE,diff,80,0.6313131313131313,33.0,19.0,0.7550505050505051,0.12373737373737381,both
4HMN-16J,MSE,diff,85,0.6349206349206349,21.0,13.0,0.746031746031746,0.11111111111111116,both
4HMN-16J,MSE,diff,90,0.6153846153846154,13.0,8.0,0.8461538461538461,0.23076923076923073,both
4HMN-16J,MSE,diff,95,0.6666666666666666,3.0,3.0,1.0,0.33333333333333337,both
4HMN-16J,MSE,gradcam,50,0.6488888888888888,45.0,25.0,0.7114814814814815,0.06259259259259264,both
4HMN-16J,MSE,gradcam,55,0.6488888888888888,45.0,25.0,0.7114814814814815,0.06259259259259264,both
4HMN-16J,MSE,gradcam,60,0.6488888888888888,45.0,25.0,0.7114814814814815,0.06259259259259264,both
4HMN-16J,MSE,gradcam,65,0.6488888888888888,45.0,25.0,0.7114814814814815,0.06259259259259264,both
4HMN-16J,MSE,gradcam,70,0.6488888888888888,45.0,25.0,0.7114814814814815,0.06259259259259264,both
4HMN-16J,MSE,gradcam,75,0.6488888888888888,45.0,25.0,0.7114814814814815,0.06259259259259264,both
4HMN-16J,MSE,gradcam,80,0.6414141414141414,33.0,19.0,0.7424242424242424,0.101010101010101,both
4HMN-16J,MSE,gradcam,85,0.6984126984126984,21.0,13.0,0.7619047619047619,0.06349206349206349,both
4HMN-16J,MSE,gradcam,90,0.6923076923076923,13.0,8.0,0.8461538461538461,0.15384615384615385,both
4HMN-16J,MSE,gradcam,95,1.0,3.0,3.0,1.0,0.0,both
4HMN-16J,MSE,gradinput,50,0.548148148148148,45.0,25.0,0.7018518518518517,0.15370370370370368,both
4HMN-16J,MSE,gradinput,55,0.548148148148148,45.0,25.0,0.7018518518518517,0.15370370370370368,both
4HMN-16J,MSE,gradinput,60,0.548148148148148,45.0,25.0,0.7018518518518517,0.15370370370370368,both
4HMN-16J,MSE,gradinput,65,0.548148148148148,45.0,25.0,0.7018518518518517,0.15370370370370368,both
4HMN-16J,MSE,gradinput,70,0.548148148148148,45.0,25.0,0.7018518518518517,0.15370370370370368,both
4HMN-16J,MSE,gradinput,75,0.548148148148148,45.0,25.0,0.7018518518518517,0.15370370370370368,both
4HMN-16J,MSE,gradinput,80,0.558080808080808,33.0,19.0,0.7247474747474748,0.16666666666666685,both
4HMN-16J,MSE,gradinput,85,0.6031746031746033,21.0,13.0,0.7222222222222223,0.11904761904761907,both
4HMN-16J,MSE,gradinput,90,0.6153846153846154,13.0,8.0,0.8076923076923077,0.1923076923076923,both
4HMN-16J,MSE,gradinput,95,0.6666666666666666,3.0,3.0,1.0,0.33333333333333337,both
4HMN-16J,MSE,ig,50,0.6366666666666668,45.0,25.0,0.6244444444444446,0.012222222222222245,both
4HMN-16J,MSE,ig,55,0.6366666666666668,45.0,25.0,0.6244444444444446,0.012222222222222245,both
4HMN-16J,MSE,ig,60,0.6366666666666668,45.0,25.0,0.6244444444444446,0.012222222222222245,both
4HMN-16J,MSE,ig,65,0.6366666666666668,45.0,25.0,0.6244444444444446,0.012222222222222245,both
4HMN-16J,MSE,ig,70,0.6366666666666668,45.0,25.0,0.6244444444444446,0.012222222222222245,both
4HMN-16J,MSE,ig,75,0.6366666666666668,45.0,25.0,0.6244444444444446,0.012222222222222245,both
4HMN-16J,MSE,ig,80,0.6262626262626262,33.0,19.0,0.5984848484848485,0.02777777777777768,both
4HMN-16J,MSE,ig,85,0.6746031746031745,21.0,13.0,0.5714285714285714,0.10317460317460314,both
4HMN-16J,MSE,ig,90,0.5769230769230769,13.0,8.0,0.6153846153846154,0.03846153846153855,both
4HMN-16J,MSE,ig,95,0.6666666666666666,3.0,3.0,0.6666666666666666,0.0,both
4HMN-16J,MSE,shap,50,0.5470370370370371,45.0,25.0,0.4333333333333334,0.1137037037037037,both
4HMN-16J,MSE,shap,55,0.5470370370370371,45.0,25.0,0.4333333333333334,0.1137037037037037,both
4HMN-16J,MSE,shap,60,0.5470370370370371,45.0,25.0,0.4333333333333334,0.1137037037037037,both
4HMN-16J,MSE,shap,65,0.5470370370370371,45.0,25.0,0.4333333333333334,0.1137037037037037,both
4HMN-16J,MSE,shap,70,0.5470370370370371,45.0,25.0,0.4333333333333334,0.1137037037037037,both
4HMN-16J,MSE,shap,75,0.5470370370370371,45.0,25.0,0.4333333333333334,0.1137037037037037,both
4HMN-16J,MSE,shap,80,0.5303030303030303,33.0,19.0,0.4217171717171717,0.10858585858585856,both
4HMN-16J,MSE,shap,85,0.5714285714285714,21.0,13.0,0.3650793650793651,0.20634920634920628,both
4HMN-16J,MSE,shap,90,0.6153846153846154,13.0,8.0,0.2307692307692307,0.3846153846153847,both
4HMN-16J,MSE,shap,95,0.6666666666666666,3.0,3.0,0.3333333333333333,0.3333333333333333,both
4I8V-BHF,MSE,cam,50,0.5490196078431373,51.0,28.0,0.5490196078431373,0.0,both
4I8V-BHF,MSE,cam,55,0.5510204081632653,49.0,27.0,0.5510204081632653,0.0,both
4I8V-BHF,MSE,cam,60,0.5531914893617021,47.0,26.0,0.5531914893617021,0.0,both
4I8V-BHF,MSE,cam,65,0.6923076923076923,13.0,9.0,0.6923076923076923,0.0,both
4I8V-BHF,MSE,cam,70,0.7777777777777778,9.0,7.0,0.7777777777777778,0.0,both
4I8V-BHF,MSE,cam,75,0.7777777777777778,9.0,7.0,0.7777777777777778,0.0,both
4I8V-BHF,MSE,cam,80,0.7777777777777778,9.0,7.0,0.7777777777777778,0.0,both
4I8V-BHF,MSE,cam,85,1.0,3.0,3.0,1.0,0.0,both
4I8V-BHF,MSE,cam,90,1.0,2.0,2.0,1.0,0.0,both
4I8V-BHF,MSE,cam,95,,0.0,0.0,,,both
4I8V-BHF,MSE,diff,50,0.669665737312796,51.0,28.0,0.6915116473940003,0.02184591008120429,both
4I8V-BHF,MSE,diff,55,0.6670670599242026,49.0,27.0,0.6898046398046398,0.02273757988043723,both
4I8V-BHF,MSE,diff,60,0.6643563292499461,47.0,26.0,0.6880614657210402,0.023705136471094068,both
4I8V-BHF,MSE,diff,65,0.5277777777777778,13.0,9.0,0.5106837606837606,0.017094017094017144,both
4I8V-BHF,MSE,diff,70,0.4629629629629629,9.0,7.0,0.4259259259259259,0.037037037037037035,both
4I8V-BHF,MSE,diff,75,0.4629629629629629,9.0,7.0,0.4259259259259259,0.037037037037037035,both
4I8V-BHF,MSE,diff,80,0.4629629629629629,9.0,7.0,0.4259259259259259,0.037037037037037035,both
4I8V-BHF,MSE,diff,85,0.2222222222222222,3.0,3.0,0.2777777777777777,0.05555555555555547,both
4I8V-BHF,MSE,diff,90,0.0,2.0,2.0,0.25,0.25,both
4I8V-BHF,MSE,diff,95,,0.0,0.0,,,both
4I8V-BHF,MSE,gradcam,50,0.9459893048128342,51.0,28.0,0.8631549278608102,0.082834376952024,both
4I8V-BHF,MSE,gradcam,55,0.9437847866419294,49.0,27.0,0.8602905031476459,0.08349428349428356,both
4I8V-BHF,MSE,gradcam,60,0.9413926499032882,47.0,26.0,0.8576187405974639,0.08377390930582429,both
4I8V-BHF,MSE,gradcam,65,0.8461538461538461,13.0,9.0,0.764957264957265,0.08119658119658113,both
4I8V-BHF,MSE,gradcam,70,0.8333333333333334,9.0,7.0,0.7407407407407407,0.09259259259259267,both
4I8V-BHF,MSE,gradcam,75,0.8333333333333334,9.0,7.0,0.7407407407407407,0.09259259259259267,both
4I8V-BHF,MSE,gradcam,80,0.8333333333333334,9.0,7.0,0.7407407407407407,0.09259259259259267,both
4I8V-BHF,MSE,gradcam,85,0.8333333333333334,3.0,3.0,0.7222222222222222,0.11111111111111116,both
4I8V-BHF,MSE,gradcam,90,0.75,2.0,2.0,0.75,0.0,both
4I8V-BHF,MSE,gradcam,95,,0.0,0.0,,,both
4I8V-BHF,MSE,gradinput,50,0.8375527522586347,51.0,28.0,0.838244054420525,0.0006913021618902837,both
4I8V-BHF,MSE,gradinput,55,0.8350038850038851,49.0,27.0,0.8343628593628594,0.0006410256410257498,both
4I8V-BHF,MSE,gradinput,60,0.8328927573608426,47.0,26.0,0.8305877928218354,0.0023049645390071927,both
4I8V-BHF,MSE,gradinput,65,0.732905982905983,13.0,9.0,0.7553418803418803,0.022435897435897356,both
4I8V-BHF,MSE,gradinput,70,0.6944444444444444,9.0,7.0,0.7407407407407407,0.04629629629629628,both
4I8V-BHF,MSE,gradinput,75,0.6944444444444444,9.0,7.0,0.7407407407407407,0.04629629629629628,both
4I8V-BHF,MSE,gradinput,80,0.6944444444444444,9.0,7.0,0.7407407407407407,0.04629629629629628,both
4I8V-BHF,MSE,gradinput,85,0.6666666666666666,3.0,3.0,0.7222222222222222,0.05555555555555558,both
4I8V-BHF,MSE,gradinput,90,0.5,2.0,2.0,0.75,0.25,both
4I8V-BHF,MSE,gradinput,95,,0.0,0.0,,,both
4I8V-BHF,MSE,ig,50,0.691204655910538,51.0,28.0,0.4878818349406584,0.20332282096987964,both
4I8V-BHF,MSE,ig,55,0.6894851180565463,49.0,27.0,0.4860266717409575,0.20345844631558885,both
4I8V-BHF,MSE,ig,60,0.6877283473028152,47.0,26.0,0.4837954008166774,0.2039329464861378,both
4I8V-BHF,MSE,ig,65,0.5982905982905983,13.0,9.0,0.3162393162393162,0.28205128205128205,both
4I8V-BHF,MSE,ig,70,0.5092592592592592,9.0,7.0,0.2222222222222222,0.287037037037037,both
4I8V-BHF,MSE,ig,75,0.5092592592592592,9.0,7.0,0.2222222222222222,0.287037037037037,both
4I8V-BHF,MSE,ig,80,0.5092592592592592,9.0,7.0,0.2222222222222222,0.287037037037037,both
4I8V-BHF,MSE,ig,85,0.27777777777777773,3.0,3.0,0.0,0.27777777777777773,both
4I8V-BHF,MSE,ig,90,0.25,2.0,2.0,0.0,0.25,both
4I8V-BHF,MSE,ig,95,,0.0,0.0,,,both
4I8V-BHF,MSE,shap,50,0.4344626506391212,51.0,28.0,0.525525618172677,0.09106296753355575,both
4I8V-BHF,MSE,shap,55,0.43586928944071796,49.0,27.0,0.5388123780980925,0.1029430886573745,both
4I8V-BHF,MSE,shap,60,0.4249570169782935,47.0,26.0,0.5453739522888459,0.12041693531055236,both
4I8V-BHF,MSE,shap,65,0.6356837606837608,13.0,9.0,0.5032051282051282,0.13247863247863256,both
4I8V-BHF,MSE,shap,70,0.7037037037037037,9.0,7.0,0.5092592592592593,0.19444444444444442,both
4I8V-BHF,MSE,shap,75,0.7037037037037037,9.0,7.0,0.5092592592592593,0.19444444444444442,both
4I8V-BHF,MSE,shap,80,0.7037037037037037,9.0,7.0,0.5092592592592593,0.19444444444444442,both
4I8V-BHF,MSE,shap,85,0.611111111111111,3.0,3.0,0.7777777777777778,0.16666666666666674,both
4I8V-BHF,MSE,shap,90,0.75,2.0,2.0,1.0,0.25,both
4I8V-BHF,MSE,shap,95,,0.0,0.0,,,both
4ID7-1G0,MSE,cam,50,0.5013851301420466,3976.0,2022.0,0.5633858249421132,0.06200069480006665,both
4ID7-1G0,MSE,cam,55,0.5012551554260478,3944.0,2006.0,0.5636103525794515,0.06235519715340365,both
4ID7-1G0,MSE,cam,60,0.5011066450357851,3768.0,1918.0,0.5646777780851899,0.06357113304940487,both
4ID7-1G0,MSE,cam,65,0.5011964289077402,3218.0,1643.0,0.5669032309103788,0.06570680200263856,both
4ID7-1G0,MSE,cam,70,0.5014723493719394,2440.0,1253.0,0.57593304236747,0.0744606929955306,both
4ID7-1G0,MSE,cam,75,0.5005864926319472,2178.0,1122.0,0.5809638593729516,0.08037736674100437,both
4ID7-1G0,MSE,cam,80,0.4979110632956787,1859.0,959.0,0.5902277209969519,0.09231665770127317,both
4ID7-1G0,MSE,cam,85,0.49740970988750743,1126.0,585.0,0.5839698046181164,0.086560094730609,both
4ID7-1G0,MSE,cam,90,0.48392282958199356,311.0,168.0,0.6162915326902467,0.13236870310825316,both
4ID7-1G0,MSE,cam,95,0.43103448275862066,58.0,34.0,0.603448275862069,0.1724137931034483,both
4ID7-1G0,MSE,diff,50,0.6502486424984668,3976.0,2022.0,0.6383418008401394,0.01190684165832745,both
4ID7-1G0,MSE,diff,55,0.6509129024280498,3944.0,2006.0,0.6388446841351874,0.01206821829286242,both
4ID7-1G0,MSE,diff,60,0.6532031000218977,3768.0,1918.0,0.6413209722858704,0.01188212773602737,both
4ID7-1G0,MSE,diff,65,0.6590499394259467,3218.0,1643.0,0.64898102294777,0.010068916478176648,both
4ID7-1G0,MSE,diff,70,0.6742122040072844,2440.0,1253.0,0.6584470436212219,0.01576516038606257,both
4ID7-1G0,MSE,diff,75,0.6841433818706527,2178.0,1122.0,0.6641845948664111,0.019958787004241585,both
4ID7-1G0,MSE,diff,80,0.6962166039089094,1859.0,959.0,0.6766361843284914,0.019580419580418007,both
4ID7-1G0,MSE,diff,85,0.711870929544109,1126.0,585.0,0.7002664298401425,0.011604499703966487,both
4ID7-1G0,MSE,diff,90,0.7888531618435156,311.0,168.0,0.8108252947481243,0.021972132904608643,both
4ID7-1G0,MSE,diff,95,0.8620689655172413,58.0,34.0,0.8793103448275862,0.017241379310344862,both
4ID7-1G0,MSE,gradcam,50,0.5660420656697952,3976.0,2022.0,0.5751592779007273,0.009117212230932092,both
4ID7-1G0,MSE,gradcam,55,0.5663081883166744,3944.0,2006.0,0.5753146036472918,0.009006415330617412,both
4ID7-1G0,MSE,gradcam,60,0.5671254215512362,3768.0,1918.0,0.5762789246385661,0.009153503087329873,both
4ID7-1G0,MSE,gradcam,65,0.5680624456339172,3218.0,1643.0,0.5785826225773405,0.010520176943423332,both
4ID7-1G0,MSE,gradcam,70,0.5708625481986145,2440.0,1253.0,0.5810395672178447,0.010177019019230182,both
4ID7-1G0,MSE,gradcam,75,0.5727021295203115,2178.0,1122.0,0.5842428615155875,0.011540731995275944,both
4ID7-1G0,MSE,gradcam,80,0.5723058992289775,1859.0,959.0,0.5869463869463851,0.014640487717407669,both
4ID7-1G0,MSE,gradcam,85,0.5730313795145056,1126.0,585.0,0.5901272942569562,0.017095914742450646,both
4ID7-1G0,MSE,gradcam,90,0.6270096463022508,311.0,168.0,0.6355841371918542,0.008574490889603492,both
4ID7-1G0,MSE,gradcam,95,0.7068965517241379,58.0,34.0,0.6724137931034483,0.03448275862068961,both
4ID7-1G0,MSE,gradinput,50,0.5442834701430406,3976.0,2022.0,0.5417925316528361,0.0024909384902044307,both
4ID7-1G0,MSE,gradinput,55,0.5443993694603347,3944.0,2006.0,0.5422928556780455,0.00210651378228921,both
4ID7-1G0,MSE,gradinput,60,0.544253027238813,3768.0,1918.0,0.543020208732441,0.0012328185063720243,both
4ID7-1G0,MSE,gradinput,65,0.54563411262448,3218.0,1643.0,0.5459918956811464,0.0003577830566663387,both
4ID7-1G0,MSE,gradinput,70,0.5504257593499414,2440.0,1253.0,0.5483504246209173,0.002075334729024103,both
4ID7-1G0,MSE,gradinput,75,0.5551357733175921,2178.0,1122.0,0.5518480257116616,0.0032877476059305355,both
4ID7-1G0,MSE,gradinput,80,0.5625694818002513,1859.0,959.0,0.5599336560875009,0.0026358257127504503,both
4ID7-1G0,MSE,gradinput,85,0.5681172291296621,1126.0,585.0,0.5726317347542921,0.004514505624629961,both
4ID7-1G0,MSE,gradinput,90,0.594319399785638,311.0,168.0,0.6136120042872455,0.019292604501607524,both
4ID7-1G0,MSE,gradinput,95,0.5689655172413793,58.0,34.0,0.5517241379310345,0.017241379310344862,both
4ID7-1G0,MSE,ig,50,0.558017751590773,3976.0,2022.0,0.5518450385916225,0.006172712999150565,both
4ID7-1G0,MSE,ig,55,0.5580065301326588,3944.0,2006.0,0.5518797351982171,0.006126794934441682,both
4ID7-1G0,MSE,ig,60,0.556782060926288,3768.0,1918.0,0.5518226985970038,0.004959362329284178,both
4ID7-1G0,MSE,ig,65,0.5531998515606358,3218.0,1643.0,0.5529502151394629,0.0002496364211729274,both
4ID7-1G0,MSE,ig,70,0.5375379231424305,2440.0,1253.0,0.543160232299578,0.005622309157147454,both
4ID7-1G0,MSE,ig,75,0.5298969128514585,2178.0,1122.0,0.5382318859591582,0.008334973107699706,both
4ID7-1G0,MSE,ig,80,0.5302223417608033,1859.0,959.0,0.5365519096288339,0.006329567868030628,both
4ID7-1G0,MSE,ig,85,0.5431912374185911,1126.0,585.0,0.5475133214920068,0.004322084073415722,both
4ID7-1G0,MSE,ig,90,0.5744908896034296,311.0,168.0,0.6050375133976419,0.030546623794212246,both
4ID7-1G0,MSE,ig,95,0.7241379310344828,58.0,34.0,0.6724137931034483,0.051724137931034475,both
4ID7-1G0,MSE,shap,50,0.5334246534310897,3976.0,2022.0,0.5035364069706149,0.029888246460474832,both
4ID7-1G0,MSE,shap,55,0.5335596542662754,3944.0,2006.0,0.5033928105313529,0.03016684373492251,both
4ID7-1G0,MSE,shap,60,0.5339402339911672,3768.0,1918.0,0.5042778769303211,0.02966235706084608,both
4ID7-1G0,MSE,shap,65,0.5358830788367773,3218.0,1643.0,0.5040550948257592,0.03182798401101816,both
4ID7-1G0,MSE,shap,70,0.5377723960920687,2440.0,1253.0,0.5069615800865803,0.030810816005488406,both
4ID7-1G0,MSE,shap,75,0.5377426866063227,2178.0,1122.0,0.5075440552713285,0.03019863133499423,both
4ID7-1G0,MSE,shap,80,0.542379415456338,1859.0,959.0,0.5059350905504751,0.03644432490586291,both
4ID7-1G0,MSE,shap,85,0.5507252812314978,1126.0,585.0,0.514194789816459,0.036530491415038724,both
4ID7-1G0,MSE,shap,90,0.537513397642015,311.0,168.0,0.5460878885316185,0.008574490889603492,both
4ID7-1G0,MSE,shap,95,0.6206896551724138,58.0,34.0,0.6206896551724138,0.0,both
4IS9-LTF,MSE,cam,50,1.0,12.0,13.0,1.0,0.0,both
4IS9-LTF,MSE,cam,55,1.0,11.0,12.0,1.0,0.0,both
4IS9-LTF,MSE,cam,60,1.0,11.0,12.0,1.0,0.0,both
4IS9-LTF,MSE,cam,65,1.0,11.0,12.0,1.0,0.0,both
4IS9-LTF,MSE,cam,70,1.0,9.0,10.0,1.0,0.0,both
4IS9-LTF,MSE,cam,75,1.0,4.0,5.0,1.0,0.0,both
4IS9-LTF,MSE,cam,80,1.0,3.0,4.0,1.0,0.0,both
4IS9-LTF,MSE,cam,85,1.0,2.0,3.0,1.0,0.0,both
4IS9-LTF,MSE,cam,90,,0.0,1.0,,,both
4IS9-LTF,MSE,cam,95,,0.0,1.0,,,both
4IS9-LTF,MSE,diff,50,0.6656288156288157,12.0,13.0,0.9277777777777776,0.2621489621489619,both
4IS9-LTF,MSE,diff,55,0.6632034632034632,11.0,12.0,0.9212121212121211,0.2580086580086579,both
4IS9-LTF,MSE,diff,60,0.6632034632034632,11.0,12.0,0.9212121212121211,0.2580086580086579,both
4IS9-LTF,MSE,diff,65,0.6632034632034632,11.0,12.0,0.9212121212121211,0.2580086580086579,both
4IS9-LTF,MSE,diff,70,0.6518518518518519,9.0,10.0,0.9037037037037036,0.25185185185185166,both
4IS9-LTF,MSE,diff,75,0.6416666666666666,4.0,5.0,0.825,0.18333333333333335,both
4IS9-LTF,MSE,diff,80,0.7222222222222222,3.0,4.0,0.8333333333333334,0.11111111111111116,both
