target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs
1F0R-815,MSE,gradcam,80,0.7290940766550519,123,68
1F0R-815,MSE,gradcam,85,0.6548717948717949,65,37
1F0R-815,MSE,gradcam,90,0.6439393939393938,22,15
1F0R-815,MSE,gradcam,95,0.6,5,4
1F0R-815,MSE,gradinput,50,0.5609010004670437,441,229
1F0R-815,MSE,gradinput,55,0.5679799093464428,383,200
1F0R-815,MSE,gradinput,60,0.5793053706950989,331,174
1F0R-815,MSE,gradinput,65,0.5931558869761117,267,142
1F0R-815,MSE,gradinput,70,0.6047058370922006,220,118
1F0R-815,MSE,gradinput,75,0.6010672514619881,190,102
1F0R-815,MSE,gradinput,80,0.5903794037940379,123,68
1F0R-815,MSE,gradinput,85,0.5628205128205128,65,37
1F0R-815,MSE,gradinput,90,0.6060606060606061,22,15
1F0R-815,MSE,gradinput,95,0.4,5,4
1F0R-815,MSE,ig,50,0.6078312774646001,441,229
1F0R-815,MSE,ig,55,0.6118482873378437,383,200
1F0R-815,MSE,ig,60,0.6211851592516245,331,174
1F0R-815,MSE,ig,65,0.6390352053273403,267,142
1F0R-815,MSE,ig,70,0.649479195047377,220,118
1F0R-815,MSE,ig,75,0.6546971595655808,190,102
1F0R-815,MSE,ig,80,0.675600077429346,123,68
1F0R-815,MSE,ig,85,0.6838461538461537,65,37
1F0R-815,MSE,ig,90,0.7424242424242425,22,15
1F0R-815,MSE,ig,95,0.6,5,4
1F0R-815,MSE,shap,50,0.5306256126606802,441,229
1F0R-815,MSE,shap,55,0.5354654405049887,383,200
1F0R-815,MSE,shap,60,0.5362576413180642,331,174
1F0R-815,MSE,shap,65,0.5424148884823042,267,142
1F0R-815,MSE,shap,70,0.5448313933541207,220,118
1F0R-815,MSE,shap,75,0.5478174603174604,190,102
1F0R-815,MSE,shap,80,0.5625629113433992,123,68
1F0R-815,MSE,shap,85,0.5638461538461539,65,37
1F0R-815,MSE,shap,90,0.6515151515151515,22,15
1F0R-815,MSE,shap,95,0.8,5,4
1F40-GPI,MSE,cam,50,0.6450680272108844,98,67
1F40-GPI,MSE,cam,55,0.6450680272108844,98,67
1F40-GPI,MSE,cam,60,0.6450680272108844,98,67
1F40-GPI,MSE,cam,65,0.6450680272108844,98,67
1F40-GPI,MSE,cam,70,0.6450680272108844,98,67
1F40-GPI,MSE,cam,75,0.6450680272108844,98,67
1F40-GPI,MSE,cam,80,0.6842320261437909,68,52
1F40-GPI,MSE,cam,85,0.75,32,29
1F40-GPI,MSE,cam,90,0.7619047619047619,21,21
1F40-GPI,MSE,cam,95,0.6666666666666666,9,11
1F40-GPI,MSE,diff,50,0.3684766763848397,98,67
1F40-GPI,MSE,diff,55,0.3684766763848397,98,67
1F40-GPI,MSE,diff,60,0.3684766763848397,98,67
1F40-GPI,MSE,diff,65,0.3684766763848397,98,67
1F40-GPI,MSE,diff,70,0.3684766763848397,98,67
1F40-GPI,MSE,diff,75,0.3684766763848397,98,67
1F40-GPI,MSE,diff,80,0.39100723622782446,68,52
1F40-GPI,MSE,diff,85,0.4308035714285714,32,29
1F40-GPI,MSE,diff,90,0.39285714285714285,21,21
1F40-GPI,MSE,diff,95,0.3333333333333333,9,11
1F40-GPI,MSE,gradcam,50,0.6560311570515655,98,67
1F40-GPI,MSE,gradcam,55,0.6560311570515655,98,67
1F40-GPI,MSE,gradcam,60,0.6560311570515655,98,67
1F40-GPI,MSE,gradcam,65,0.6560311570515655,98,67
1F40-GPI,MSE,gradcam,70,0.6560311570515655,98,67
1F40-GPI,MSE,gradcam,75,0.6560311570515655,98,67
1F40-GPI,MSE,gradcam,80,0.7166900093370682,68,52
1F40-GPI,MSE,gradcam,85,0.696577380952381,32,29
1F40-GPI,MSE,gradcam,90,0.6349206349206349,21,21
1F40-GPI,MSE,gradcam,95,0.3888888888888889,9,11
1F40-GPI,MSE,gradinput,50,0.5988433901699207,98,67
1F40-GPI,MSE,gradinput,55,0.5988433901699207,98,67
1F40-GPI,MSE,gradinput,60,0.5988433901699207,98,67
1F40-GPI,MSE,gradinput,65,0.5988433901699207,98,67
1F40-GPI,MSE,gradinput,70,0.5988433901699207,98,67
1F40-GPI,MSE,gradinput,75,0.5988433901699207,98,67
1F40-GPI,MSE,gradinput,80,0.6190126050420168,68,52
1F40-GPI,MSE,gradinput,85,0.5841517857142857,32,29
1F40-GPI,MSE,gradinput,90,0.5873015873015872,21,21
1F40-GPI,MSE,gradinput,95,0.4444444444444444,9,11
1F40-GPI,MSE,ig,50,0.5339053803339517,98,67
1F40-GPI,MSE,ig,55,0.5339053803339517,98,67
1F40-GPI,MSE,ig,60,0.5339053803339517,98,67
1F40-GPI,MSE,ig,65,0.5339053803339517,98,67
1F40-GPI,MSE,ig,70,0.5339053803339517,98,67
1F40-GPI,MSE,ig,75,0.5339053803339517,98,67
1F40-GPI,MSE,ig,80,0.5204948646125116,68,52
1F40-GPI,MSE,ig,85,0.5454613095238094,32,29
1F40-GPI,MSE,ig,90,0.6230158730158729,21,21
1F40-GPI,MSE,ig,95,0.6111111111111112,9,11
1F40-GPI,MSE,shap,50,0.5538622375357071,98,67
1F40-GPI,MSE,shap,55,0.5538622375357071,98,67
1F40-GPI,MSE,shap,60,0.5538622375357071,98,67
1F40-GPI,MSE,shap,65,0.5538622375357071,98,67
1F40-GPI,MSE,shap,70,0.5538622375357071,98,67
1F40-GPI,MSE,shap,75,0.5538622375357071,98,67
1F40-GPI,MSE,shap,80,0.5388655462184873,68,52
1F40-GPI,MSE,shap,85,0.545610119047619,32,29
1F40-GPI,MSE,shap,90,0.4841269841269841,21,21
1F40-GPI,MSE,shap,95,0.2777777777777778,9,11
1FLS-WAY,MSE,cam,50,0.5134578871420977,855,439
1FLS-WAY,MSE,cam,55,0.5137473040698848,837,430
1FLS-WAY,MSE,cam,60,0.5147330262567139,781,402
1FLS-WAY,MSE,cam,65,0.5171482764627325,671,347
1FLS-WAY,MSE,cam,70,0.5206256921373201,516,269
1FLS-WAY,MSE,cam,75,0.5268049155145929,310,165
1FLS-WAY,MSE,cam,80,0.5297619047619048,168,91
1FLS-WAY,MSE,cam,85,0.5394736842105263,76,42
1FLS-WAY,MSE,cam,90,0.6,15,9
1FLS-WAY,MSE,cam,95,1.0,1,1
1FLS-WAY,MSE,diff,50,0.6735299394588686,855,439
1FLS-WAY,MSE,diff,55,0.6742915110166857,837,430
1FLS-WAY,MSE,diff,60,0.6758910894031787,781,402
1FLS-WAY,MSE,diff,65,0.6807392723190051,671,347
1FLS-WAY,MSE,diff,70,0.6833157852053208,516,269
1FLS-WAY,MSE,diff,75,0.6990258576548901,310,165
1FLS-WAY,MSE,diff,80,0.707794784580499,168,91
1FLS-WAY,MSE,diff,85,0.7155701754385961,76,42
1FLS-WAY,MSE,diff,90,0.6777777777777777,15,9
1FLS-WAY,MSE,diff,95,0.0,1,1
1FLS-WAY,MSE,gradcam,50,0.4774210916533441,855,439
1FLS-WAY,MSE,gradcam,55,0.4789904941654889,837,430
1FLS-WAY,MSE,gradcam,60,0.47736077785787795,781,402
1FLS-WAY,MSE,gradcam,65,0.4748624243780726,671,347
1FLS-WAY,MSE,gradcam,70,0.465879517769053,516,269
1FLS-WAY,MSE,gradcam,75,0.4517127496159755,310,165
1FLS-WAY,MSE,gradcam,80,0.4477040816326527,168,91
1FLS-WAY,MSE,gradcam,85,0.461622807017544,76,42
1FLS-WAY,MSE,gradcam,90,0.5555555555555555,15,9
1FLS-WAY,MSE,gradcam,95,1.0,1,1
1FLS-WAY,MSE,gradinput,50,0.45244485915294114,855,439
1FLS-WAY,MSE,gradinput,55,0.4530929640907501,837,430
1FLS-WAY,MSE,gradinput,60,0.45260320738403154,781,402
1FLS-WAY,MSE,gradinput,65,0.448682953079376,671,347
1FLS-WAY,MSE,gradinput,70,0.43929850833920603,516,269
1FLS-WAY,MSE,gradinput,75,0.42392473118279556,310,165
1FLS-WAY,MSE,gradinput,80,0.4127125850340137,168,91
1FLS-WAY,MSE,gradinput,85,0.3927631578947369,76,42
1FLS-WAY,MSE,gradinput,90,0.32222222222222224,15,9
1FLS-WAY,MSE,gradinput,95,0.0,1,1
1FLS-WAY,MSE,ig,50,0.571700003848719,855,439
1FLS-WAY,MSE,ig,55,0.5717813688876305,837,430
1FLS-WAY,MSE,ig,60,0.569427974383913,781,402
1FLS-WAY,MSE,ig,65,0.562552995936006,671,347
1FLS-WAY,MSE,ig,70,0.546217574415249,516,269
1FLS-WAY,MSE,ig,75,0.5461507936507942,310,165
1FLS-WAY,MSE,ig,80,0.5390731292517001,168,91
1FLS-WAY,MSE,ig,85,0.518859649122807,76,42
1FLS-WAY,MSE,ig,90,0.5222222222222221,15,9
1FLS-WAY,MSE,ig,95,0.0,1,1
1FLS-WAY,MSE,shap,50,0.5243091813295765,855,439
1FLS-WAY,MSE,shap,55,0.5252628091838504,837,430
1FLS-WAY,MSE,shap,60,0.5263223872651829,781,402
1FLS-WAY,MSE,shap,65,0.5268189295387506,671,347
1FLS-WAY,MSE,shap,70,0.525776592055662,516,269
1FLS-WAY,MSE,shap,75,0.5216922683051716,310,165
1FLS-WAY,MSE,shap,80,0.5312499999999997,168,91
1FLS-WAY,MSE,shap,85,0.5197368421052633,76,42
1FLS-WAY,MSE,shap,90,0.5666666666666667,15,9
1FLS-WAY,MSE,shap,95,1.0,1,1
1FM9-570,MSE,cam,50,0.5129022445060182,265,136
1FM9-570,MSE,cam,55,0.5146272941032766,229,118
1FM9-570,MSE,cam,60,0.5166649271126883,201,104
1FM9-570,MSE,cam,65,0.5205191633763063,147,77
1FM9-570,MSE,cam,70,0.5272727272727273,95,51
1FM9-570,MSE,cam,75,0.5373134328358209,67,37
1FM9-570,MSE,cam,80,0.5510204081632653,49,28
1FM9-570,MSE,cam,85,0.5517241379310345,29,17
1FM9-570,MSE,cam,90,0.5833333333333334,12,8
1FM9-570,MSE,cam,95,1.0,1,2
1FM9-570,MSE,diff,50,0.6865200684362132,265,136
1FM9-570,MSE,diff,55,0.6849764276069238,229,118
1FM9-570,MSE,diff,60,0.6820965957269726,201,104
1FM9-570,MSE,diff,65,0.6610174406092771,147,77
1FM9-570,MSE,diff,70,0.6280375180375181,95,51
1FM9-570,MSE,diff,75,0.6261786306562427,67,37
1FM9-570,MSE,diff,80,0.6115160349854228,49,28
1FM9-570,MSE,diff,85,0.6022988505747127,29,17
1FM9-570,MSE,diff,90,0.5555555555555555,12,8
1FM9-570,MSE,diff,95,0.0,1,2
1FM9-570,MSE,gradcam,50,0.5886048995886018,265,136
1FM9-570,MSE,gradcam,55,0.5895542372508453,229,118
1FM9-570,MSE,gradcam,60,0.5813539434259364,201,104
1FM9-570,MSE,gradcam,65,0.5691287170879006,147,77
1FM9-570,MSE,gradcam,70,0.5449711399711398,95,51
1FM9-570,MSE,gradcam,75,0.5415541340914475,67,37
1FM9-570,MSE,gradcam,80,0.5248056365403305,49,28
1FM9-570,MSE,gradcam,85,0.5333333333333333,29,17
1FM9-570,MSE,gradcam,90,0.6805555555555555,12,8
1FM9-570,MSE,gradcam,95,1.0,1,2
1FM9-570,MSE,gradinput,50,0.538308935695027,265,136
1FM9-570,MSE,gradinput,55,0.5458657925220719,229,118
1FM9-570,MSE,gradinput,60,0.5452095115725497,201,104
1FM9-570,MSE,gradinput,65,0.5478866371723519,147,77
1FM9-570,MSE,gradinput,70,0.533155236576289,95,51
1FM9-570,MSE,gradinput,75,0.5240878938640131,67,37
1FM9-570,MSE,gradinput,80,0.5022108843537414,49,28
1FM9-570,MSE,gradinput,85,0.4919540229885057,29,17
1FM9-570,MSE,gradinput,90,0.5833333333333334,12,8
1FM9-570,MSE,gradinput,95,1.0,1,2
1FM9-570,MSE,ig,50,0.5058282510370831,265,136
1FM9-570,MSE,ig,55,0.5069289447481747,229,118
1FM9-570,MSE,ig,60,0.5009138119871217,201,104
1FM9-570,MSE,ig,65,0.501773340038646,147,77
1FM9-570,MSE,ig,70,0.510522518417255,95,51
1FM9-570,MSE,ig,75,0.4946991234304666,67,37
1FM9-570,MSE,ig,80,0.48537414965986403,49,28
1FM9-570,MSE,ig,85,0.43793103448275866,29,17
1FM9-570,MSE,ig,90,0.41666666666666674,12,8
1FM9-570,MSE,ig,95,0.0,1,2
1FM9-570,MSE,shap,50,0.5302966769747832,265,136
1FM9-570,MSE,shap,55,0.5344229833224924,229,118
1FM9-570,MSE,shap,60,0.5315336892158664,201,104
1FM9-570,MSE,shap,65,0.5342510286387834,147,77
1FM9-570,MSE,shap,70,0.5517335004177109,95,51
1FM9-570,MSE,shap,75,0.5420931058990759,67,37
1FM9-570,MSE,shap,80,0.544290573372206,49,28
1FM9-570,MSE,shap,85,0.5517241379310346,29,17
1FM9-570,MSE,shap,90,0.5277777777777778,12,8
1FM9-570,MSE,shap,95,0.0,1,2
1G5S-I17,MSE,cam,50,0.5141810363957635,2590,1298
1G5S-I17,MSE,cam,55,0.514650538793201,2422,1214
1G5S-I17,MSE,cam,60,0.5142884212475561,2080,1043
1G5S-I17,MSE,cam,65,0.5119684131497318,1820,913
1G5S-I17,MSE,cam,70,0.5130752768770335,1594,800
1G5S-I17,MSE,cam,75,0.5141208218213339,1172,589
1G5S-I17,MSE,cam,80,0.5190536315536315,792,399
1G5S-I17,MSE,cam,85,0.5207061068702288,524,265
1G5S-I17,MSE,cam,90,0.5065176908752328,179,91
1G5S-I17,MSE,cam,95,0.45454545454545453,11,6
1G5S-I17,MSE,diff,50,0.6267290556581795,2590,1298
1G5S-I17,MSE,diff,55,0.6282002053957664,2422,1214
1G5S-I17,MSE,diff,60,0.6358277726546953,2080,1043
1G5S-I17,MSE,diff,65,0.6409438318092153,1820,913
1G5S-I17,MSE,diff,70,0.645936149449322,1594,800
1G5S-I17,MSE,diff,75,0.6740357007421854,1172,589
1G5S-I17,MSE,diff,80,0.720328282828283,792,399
1G5S-I17,MSE,diff,85,0.7468829516539446,524,265
1G5S-I17,MSE,diff,90,0.856610800744879,179,91
1G5S-I17,MSE,diff,95,0.9090909090909091,11,6
1G5S-I17,MSE,gradcam,50,0.5122914173660525,2590,1298
1G5S-I17,MSE,gradcam,55,0.5145075043302694,2422,1214
1G5S-I17,MSE,gradcam,60,0.5197337691688646,2080,1043
1G5S-I17,MSE,gradcam,65,0.522848313164246,1820,913
1G5S-I17,MSE,gradcam,70,0.5226050611872437,1594,800
1G5S-I17,MSE,gradcam,75,0.529669808765372,1172,589
1G5S-I17,MSE,gradcam,80,0.540220658970659,792,399
1G5S-I17,MSE,gradcam,85,0.5493002544529266,524,265
1G5S-I17,MSE,gradcam,90,0.5642458100558658,179,91
1G5S-I17,MSE,gradcam,95,0.5454545454545454,11,6
1G5S-I17,MSE,gradinput,50,0.4872902201661572,2590,1298
1G5S-I17,MSE,gradinput,55,0.4930953294383473,2422,1214
1G5S-I17,MSE,gradinput,60,0.496841641264718,2080,1043
1G5S-I17,MSE,gradinput,65,0.5026416760894782,1820,913
1G5S-I17,MSE,gradinput,70,0.5057273759281291,1594,800
1G5S-I17,MSE,gradinput,75,0.5176641475702913,1172,589
1G5S-I17,MSE,gradinput,80,0.5274621212121209,792,399
1G5S-I17,MSE,gradinput,85,0.5268765903307888,524,265
1G5S-I17,MSE,gradinput,90,0.5093109869646182,179,91
1G5S-I17,MSE,gradinput,95,0.5454545454545454,11,6
1G5S-I17,MSE,ig,50,0.5770897734813045,2590,1298
1G5S-I17,MSE,ig,55,0.576128991317886,2422,1214
1G5S-I17,MSE,ig,60,0.5767458823228061,2080,1043
1G5S-I17,MSE,ig,65,0.5727215138341509,1820,913
1G5S-I17,MSE,ig,70,0.5685846409968115,1594,800
1G5S-I17,MSE,ig,75,0.5727954520829949,1172,589
1G5S-I17,MSE,ig,80,0.5760281385281387,792,399
1G5S-I17,MSE,ig,85,0.5572519083969468,524,265
1G5S-I17,MSE,ig,90,0.5083798882681564,179,91
1G5S-I17,MSE,ig,95,0.45454545454545453,11,6
1G5S-I17,MSE,shap,50,0.5140903237602705,2590,1298
1G5S-I17,MSE,shap,55,0.5135061505704995,2422,1214
1G5S-I17,MSE,shap,60,0.5152192679115755,2080,1043
1G5S-I17,MSE,shap,65,0.5171869263215418,1820,913
1G5S-I17,MSE,shap,70,0.5173963374559356,1594,800
1G5S-I17,MSE,shap,75,0.5204442954656268,1172,589
1G5S-I17,MSE,shap,80,0.5249037999038,792,399
1G5S-I17,MSE,shap,85,0.5276717557251909,524,265
1G5S-I17,MSE,shap,90,0.5027932960893854,179,91
1G5S-I17,MSE,shap,95,0.6363636363636364,11,6
1H00-FAP,MSE,cam,50,0.5119047619047619,84,43
1H00-FAP,MSE,cam,55,0.5128205128205128,78,40
1H00-FAP,MSE,cam,60,0.5238095238095238,42,22
1H00-FAP,MSE,cam,65,0.5277777777777778,36,19
1H00-FAP,MSE,cam,70,0.625,8,5
1H00-FAP,MSE,cam,75,0.6666666666666666,6,4
1H00-FAP,MSE,cam,80,0.75,4,3
1H00-FAP,MSE,cam,85,0.75,4,3
1H00-FAP,MSE,cam,90,0.75,4,3
1H00-FAP,MSE,cam,95,,0,0
1H00-FAP,MSE,diff,50,0.5576919277812136,84,43
1H00-FAP,MSE,diff,55,0.5574289136789138,78,40
1H00-FAP,MSE,diff,60,0.5532262050119193,42,22
1H00-FAP,MSE,diff,65,0.5442791005291006,36,19
1H00-FAP,MSE,diff,70,0.6586309523809524,8,5
1H00-FAP,MSE,diff,75,0.6865079365079364,6,4
1H00-FAP,MSE,diff,80,0.7083333333333333,4,3
1H00-FAP,MSE,diff,85,0.7083333333333333,4,3
1H00-FAP,MSE,diff,90,0.7083333333333333,4,3
1H00-FAP,MSE,diff,95,,0,0
1H00-FAP,MSE,gradcam,50,0.5760157831586403,84,43
1H00-FAP,MSE,gradcam,55,0.5758802451110143,78,40
1H00-FAP,MSE,gradcam,60,0.5569102854817141,42,22
1H00-FAP,MSE,gradcam,65,0.5680335097001765,36,19
1H00-FAP,MSE,gradcam,70,0.650595238095238,8,5
1H00-FAP,MSE,gradcam,75,0.6507936507936507,6,4
1H00-FAP,MSE,gradcam,80,0.5833333333333333,4,3
1H00-FAP,MSE,gradcam,85,0.5833333333333333,4,3
1H00-FAP,MSE,gradcam,90,0.5833333333333333,4,3
1H00-FAP,MSE,gradcam,95,,0,0
1H00-FAP,MSE,gradinput,50,0.6076033093890241,84,43
1H00-FAP,MSE,gradinput,55,0.6131027092565557,78,40
1H00-FAP,MSE,gradinput,60,0.6422422815279958,42,22
1H00-FAP,MSE,gradinput,65,0.6533068783068783,36,19
1H00-FAP,MSE,gradinput,70,0.790922619047619,8,5
1H00-FAP,MSE,gradinput,75,0.8253968253968252,6,4
1H00-FAP,MSE,gradinput,80,0.9166666666666666,4,3
1H00-FAP,MSE,gradinput,85,0.9166666666666666,4,3
1H00-FAP,MSE,gradinput,90,0.9166666666666666,4,3
1H00-FAP,MSE,gradinput,95,,0,0
1H00-FAP,MSE,ig,50,0.5638583143047429,84,43
1H00-FAP,MSE,ig,55,0.569197842755535,78,40
1H00-FAP,MSE,ig,60,0.6146694575266002,42,22
1H00-FAP,MSE,ig,65,0.6279761904761902,36,19
1H00-FAP,MSE,ig,70,0.7811011904761904,8,5
1H00-FAP,MSE,ig,75,0.8373015873015871,6,4
1H00-FAP,MSE,ig,80,0.7916666666666666,4,3
1H00-FAP,MSE,ig,85,0.7916666666666666,4,3
1H00-FAP,MSE,ig,90,0.7916666666666666,4,3
1H00-FAP,MSE,ig,95,,0,0
1H00-FAP,MSE,shap,50,0.5473498227962514,84,43
1H00-FAP,MSE,shap,55,0.5445818604472452,78,40
1H00-FAP,MSE,shap,60,0.5772603058317346,42,22
1H00-FAP,MSE,shap,65,0.580379188712522,36,19
1H00-FAP,MSE,shap,70,0.6349702380952381,8,5
1H00-FAP,MSE,shap,75,0.6507936507936507,6,4
1H00-FAP,MSE,shap,80,0.6666666666666666,4,3
1H00-FAP,MSE,shap,85,0.6666666666666666,4,3
1H00-FAP,MSE,shap,90,0.6666666666666666,4,3
1H00-FAP,MSE,shap,95,,0,0
1H01-FAL,MSE,cam,50,0.5230769230769231,65,34
1H01-FAL,MSE,cam,55,0.5263157894736842,57,30
1H01-FAL,MSE,cam,60,0.5652173913043478,23,13
1H01-FAL,MSE,cam,65,0.7142857142857143,7,5
1H01-FAL,MSE,cam,70,0.7142857142857143,7,5
1H01-FAL,MSE,cam,75,0.7142857142857143,7,5
1H01-FAL,MSE,cam,80,0.7142857142857143,7,5
1H01-FAL,MSE,cam,85,1.0,2,2
1H01-FAL,MSE,cam,90,1.0,2,2
1H01-FAL,MSE,cam,95,,0,0
1H01-FAL,MSE,diff,50,0.5753459361151669,65,34
1H01-FAL,MSE,diff,55,0.5672073540494593,57,30
1H01-FAL,MSE,diff,60,0.5590380633858895,23,13
1H01-FAL,MSE,diff,65,0.5809523809523809,7,5
1H01-FAL,MSE,diff,70,0.5809523809523809,7,5
1H01-FAL,MSE,diff,75,0.5809523809523809,7,5
1H01-FAL,MSE,diff,80,0.5809523809523809,7,5
1H01-FAL,MSE,diff,85,0.8333333333333333,2,2
1H01-FAL,MSE,diff,90,0.8333333333333333,2,2
1H01-FAL,MSE,diff,95,,0,0
1H01-FAL,MSE,gradcam,50,0.5082517482517481,65,34
1H01-FAL,MSE,gradcam,55,0.5035619351408824,57,30
1H01-FAL,MSE,gradcam,60,0.5652173913043478,23,13
1H01-FAL,MSE,gradcam,65,0.7142857142857143,7,5
1H01-FAL,MSE,gradcam,70,0.7142857142857143,7,5
1H01-FAL,MSE,gradcam,75,0.7142857142857143,7,5
1H01-FAL,MSE,gradcam,80,0.7142857142857143,7,5
1H01-FAL,MSE,gradcam,85,1.0,2,2
1H01-FAL,MSE,gradcam,90,1.0,2,2
1H01-FAL,MSE,gradcam,95,,0,0
1H01-FAL,MSE,gradinput,50,0.482003765465304,65,34
1H01-FAL,MSE,gradinput,55,0.487372715004294,57,30
1H01-FAL,MSE,gradinput,60,0.5167409884801188,23,13
1H01-FAL,MSE,gradinput,65,0.6285714285714287,7,5
1H01-FAL,MSE,gradinput,70,0.6285714285714287,7,5
1H01-FAL,MSE,gradinput,75,0.6285714285714287,7,5
1H01-FAL,MSE,gradinput,80,0.6285714285714287,7,5
1H01-FAL,MSE,gradinput,85,1.0,2,2
1H01-FAL,MSE,gradinput,90,1.0,2,2
1H01-FAL,MSE,gradinput,95,,0,0
1H01-FAL,MSE,ig,50,0.5603098610790918,65,34
1H01-FAL,MSE,ig,55,0.5471369760843444,57,30
1H01-FAL,MSE,ig,60,0.5762568349524873,23,13
1H01-FAL,MSE,ig,65,0.6142857142857142,7,5
1H01-FAL,MSE,ig,70,0.6142857142857142,7,5
1H01-FAL,MSE,ig,75,0.6142857142857142,7,5
1H01-FAL,MSE,ig,80,0.6142857142857142,7,5
1H01-FAL,MSE,ig,85,0.75,2,2
1H01-FAL,MSE,ig,90,0.75,2,2
1H01-FAL,MSE,ig,95,,0,0
1H01-FAL,MSE,shap,50,0.5395128802821112,65,34
1H01-FAL,MSE,shap,55,0.5345322319006531,57,30
1H01-FAL,MSE,shap,60,0.5457185326750544,23,13
1H01-FAL,MSE,shap,65,0.5904761904761904,7,5
1H01-FAL,MSE,shap,70,0.5904761904761904,7,5
1H01-FAL,MSE,shap,75,0.5904761904761904,7,5
1H01-FAL,MSE,shap,80,0.5904761904761904,7,5
1H01-FAL,MSE,shap,85,0.41666666666666663,2,2
1H01-FAL,MSE,shap,90,0.41666666666666663,2,2
1H01-FAL,MSE,shap,95,,0,0
1H1Q-2A6,MSE,cam,50,0.5380116959064327,171,92
1H1Q-2A6,MSE,cam,55,0.5419354838709678,155,84
1H1Q-2A6,MSE,cam,60,0.55,120,66
1H1Q-2A6,MSE,cam,65,0.6041666666666666,48,29
1H1Q-2A6,MSE,cam,70,0.6,25,15
1H1Q-2A6,MSE,cam,75,0.5714285714285714,7,4
1H1Q-2A6,MSE,cam,80,0.5714285714285714,7,4
1H1Q-2A6,MSE,cam,85,0.5714285714285714,7,4
1H1Q-2A6,MSE,cam,90,,0,0
1H1Q-2A6,MSE,cam,95,,0,0
1H1Q-2A6,MSE,diff,50,0.5976754077631269,171,92
1H1Q-2A6,MSE,diff,55,0.5777745730971534,155,84
1H1Q-2A6,MSE,diff,60,0.5558745189995188,120,66
1H1Q-2A6,MSE,diff,65,0.45359623015873013,48,29
1H1Q-2A6,MSE,diff,70,0.3929047619047619,25,15
1H1Q-2A6,MSE,diff,75,0.16666666666666666,7,4
1H1Q-2A6,MSE,diff,80,0.16666666666666666,7,4
1H1Q-2A6,MSE,diff,85,0.16666666666666666,7,4
1H1Q-2A6,MSE,diff,90,,0,0
1H1Q-2A6,MSE,diff,95,,0,0
1H1Q-2A6,MSE,gradcam,50,0.4139905416221208,171,92
1H1Q-2A6,MSE,gradcam,55,0.41427674476061555,155,84
1H1Q-2A6,MSE,gradcam,60,0.4033757215007213,120,66
1H1Q-2A6,MSE,gradcam,65,0.33537533068783065,48,29
1H1Q-2A6,MSE,gradcam,70,0.3148095238095239,25,15
1H1Q-2A6,MSE,gradcam,75,0.2857142857142857,7,4
1H1Q-2A6,MSE,gradcam,80,0.2857142857142857,7,4
1H1Q-2A6,MSE,gradcam,85,0.2857142857142857,7,4
1H1Q-2A6,MSE,gradcam,90,,0,0
1H1Q-2A6,MSE,gradcam,95,,0,0
1H1Q-2A6,MSE,gradinput,50,0.6997212014755871,171,92
1H1Q-2A6,MSE,gradinput,55,0.6803044983690143,155,84
1H1Q-2A6,MSE,gradinput,60,0.6660780423280421,120,66
1H1Q-2A6,MSE,gradinput,65,0.5489914021164021,48,29
1H1Q-2A6,MSE,gradinput,70,0.4616190476190476,25,15
1H1Q-2A6,MSE,gradinput,75,0.0,7,4
1H1Q-2A6,MSE,gradinput,80,0.0,7,4
1H1Q-2A6,MSE,gradinput,85,0.0,7,4
1H1Q-2A6,MSE,gradinput,90,,0,0
1H1Q-2A6,MSE,gradinput,95,,0,0
1H1Q-2A6,MSE,ig,50,0.6263871443696005,171,92
1H1Q-2A6,MSE,ig,55,0.6300290927710284,155,84
1H1Q-2A6,MSE,ig,60,0.6281183862433859,120,66
1H1Q-2A6,MSE,ig,65,0.5976107804232804,48,29
1H1Q-2A6,MSE,ig,70,0.5765238095238095,25,15
1H1Q-2A6,MSE,ig,75,0.5238095238095238,7,4
1H1Q-2A6,MSE,ig,80,0.5238095238095238,7,4
1H1Q-2A6,MSE,ig,85,0.5238095238095238,7,4
1H1Q-2A6,MSE,ig,90,,0,0
1H1Q-2A6,MSE,ig,95,,0,0
1H1Q-2A6,MSE,shap,50,0.5553162399653627,171,92
1H1Q-2A6,MSE,shap,55,0.5564853605176184,155,84
1H1Q-2A6,MSE,shap,60,0.5499930856180856,120,66
1H1Q-2A6,MSE,shap,65,0.5178488756613756,48,29
1H1Q-2A6,MSE,shap,70,0.5580476190476191,25,15
1H1Q-2A6,MSE,shap,75,0.38095238095238093,7,4
1H1Q-2A6,MSE,shap,80,0.38095238095238093,7,4
1H1Q-2A6,MSE,shap,85,0.38095238095238093,7,4
1H1Q-2A6,MSE,shap,90,,0,0
1H1Q-2A6,MSE,shap,95,,0,0
1H1R-6CP,MSE,cam,50,0.5524861878453039,181,100
1H1R-6CP,MSE,cam,55,0.5575757575757576,165,92
1H1R-6CP,MSE,cam,60,0.5779816513761468,109,63
1H1R-6CP,MSE,cam,65,0.7096774193548387,31,22
1H1R-6CP,MSE,cam,70,0.7222222222222222,18,13
1H1R-6CP,MSE,cam,75,0.625,8,5
1H1R-6CP,MSE,cam,80,0.6666666666666666,6,4
1H1R-6CP,MSE,cam,85,0.6,5,3
1H1R-6CP,MSE,cam,90,0.5,2,1
1H1R-6CP,MSE,cam,95,,0,0
