target,loss,explainer,n_pairs,n_flipped,flip_rate
4ANW-O92,MSE,gradcam,15,3,0.2
4ANW-O92,MSE,gradinput,15,0,0.0
4ANW-O92,MSE,ig,15,2,0.13333333333333333
4ANW-O92,MSE,shap,15,6,0.4
4AOF-7L0,MSE,cam,87,24,0.27586206896551724
4AOF-7L0,MSE,diff,87,5,0.05747126436781609
4AOF-7L0,MSE,gradcam,87,7,0.08045977011494253
4AOF-7L0,MSE,gradinput,87,9,0.10344827586206896
4AOF-7L0,MSE,ig,87,7,0.08045977011494253
4AOF-7L0,MSE,shap,87,12,0.13793103448275862
4AQC-88A,MSE,cam,862,123,0.14269141531322505
4AQC-88A,MSE,diff,862,64,0.07424593967517401
4AQC-88A,MSE,gradcam,862,59,0.06844547563805105
4AQC-88A,MSE,gradinput,862,105,0.12180974477958237
4AQC-88A,MSE,ig,862,101,0.11716937354988399
4AQC-88A,MSE,shap,862,269,0.31206496519721577
4AZ0-S61,MSE,cam,24,2,0.08333333333333333
4AZ0-S61,MSE,diff,24,0,0.0
4AZ0-S61,MSE,gradcam,24,0,0.0
4AZ0-S61,MSE,gradinput,24,1,0.041666666666666664
4AZ0-S61,MSE,ig,24,5,0.20833333333333334
4AZ0-S61,MSE,shap,24,7,0.2916666666666667
4COD-KV1,MSE,cam,40,1,0.025
4COD-KV1,MSE,diff,40,1,0.025
4COD-KV1,MSE,gradcam,40,2,0.05
4COD-KV1,MSE,gradinput,40,2,0.05
4COD-KV1,MSE,ig,40,1,0.025
4COD-KV1,MSE,shap,40,6,0.15
4D08-Q2T,MSE,cam,1274,274,0.2150706436420722
4D08-Q2T,MSE,diff,1274,80,0.06279434850863422
4D08-Q2T,MSE,gradcam,1274,191,0.14992150706436422
4D08-Q2T,MSE,gradinput,1274,145,0.11381475667189953
4D08-Q2T,MSE,ig,1274,126,0.0989010989010989
4D08-Q2T,MSE,shap,1274,311,0.24411302982731553
4D2R-DYK,MSE,cam,15,2,0.13333333333333333
4D2R-DYK,MSE,diff,15,1,0.06666666666666667
4D2R-DYK,MSE,gradcam,15,1,0.06666666666666667
4D2R-DYK,MSE,gradinput,15,0,0.0
4D2R-DYK,MSE,ig,15,0,0.0
4D2R-DYK,MSE,shap,15,4,0.26666666666666666
4DDL-0JQ,MSE,cam,72,31,0.4305555555555556
4DDL-0JQ,MSE,diff,72,1,0.013888888888888888
4DDL-0JQ,MSE,gradcam,72,1,0.013888888888888888
4DDL-0JQ,MSE,gradinput,72,9,0.125
4DDL-0JQ,MSE,ig,72,16,0.2222222222222222
4DDL-0JQ,MSE,shap,72,18,0.25
4EK6-10K,MSE,cam,24,1,0.041666666666666664
4EK6-10K,MSE,diff,24,1,0.041666666666666664
4EK6-10K,MSE,gradcam,24,3,0.125
4EK6-10K,MSE,gradinput,24,0,0.0
4EK6-10K,MSE,ig,24,2,0.08333333333333333
4EK6-10K,MSE,shap,24,6,0.25
4EY5-HUP,MSE,cam,15,2,0.13333333333333333
4EY5-HUP,MSE,diff,15,0,0.0
4EY5-HUP,MSE,gradcam,15,0,0.0
4EY5-HUP,MSE,gradinput,15,0,0.0
4EY5-HUP,MSE,ig,15,0,0.0
4EY5-HUP,MSE,shap,15,2,0.13333333333333333
4FAL-0T0,MSE,cam,80,18,0.225
4FAL-0T0,MSE,diff,80,4,0.05
4FAL-0T0,MSE,gradcam,80,15,0.1875
4FAL-0T0,MSE,gradinput,80,9,0.1125
4FAL-0T0,MSE,ig,80,8,0.1
4FAL-0T0,MSE,shap,80,17,0.2125
4FKQ-42K,MSE,cam,34,7,0.20588235294117646
4FKQ-42K,MSE,diff,34,9,0.2647058823529412
4FKQ-42K,MSE,gradcam,34,8,0.23529411764705882
4FKQ-42K,MSE,gradinput,34,5,0.14705882352941177
4FKQ-42K,MSE,ig,34,4,0.11764705882352941
4FKQ-42K,MSE,shap,34,9,0.2647058823529412
4FSR-HKC,MSE,cam,886,162,0.18284424379232506
4FSR-HKC,MSE,diff,886,45,0.050790067720090294
4FSR-HKC,MSE,gradcam,886,138,0.15575620767494355
4FSR-HKC,MSE,gradinput,886,59,0.06659142212189616
4FSR-HKC,MSE,ig,886,63,0.07110609480812641
4FSR-HKC,MSE,shap,886,251,0.2832957110609481
4FSW-HK6,MSE,cam,176,55,0.3125
4FSW-HK6,MSE,diff,176,6,0.03409090909090909
4FSW-HK6,MSE,gradcam,176,11,0.0625
4FSW-HK6,MSE,gradinput,176,20,0.11363636363636363
4FSW-HK6,MSE,ig,176,15,0.08522727272727272
4FSW-HK6,MSE,shap,176,36,0.20454545454545456
4FZ7-0VH,MSE,cam,35,13,0.37142857142857144
4FZ7-0VH,MSE,diff,35,4,0.11428571428571428
4FZ7-0VH,MSE,gradcam,35,15,0.42857142857142855
4FZ7-0VH,MSE,gradinput,35,10,0.2857142857142857
4FZ7-0VH,MSE,ig,35,3,0.08571428571428572
4FZ7-0VH,MSE,shap,35,9,0.2571428571428571
4GG5-0J3,MSE,cam,33,3,0.09090909090909091
4GG5-0J3,MSE,diff,33,3,0.09090909090909091
4GG5-0J3,MSE,gradcam,33,3,0.09090909090909091
4GG5-0J3,MSE,gradinput,33,1,0.030303030303030304
4GG5-0J3,MSE,ig,33,0,0.0
4GG5-0J3,MSE,shap,33,7,0.21212121212121213
4GJ7-0LT,MSE,cam,210,25,0.11904761904761904
4GJ7-0LT,MSE,diff,210,22,0.10476190476190476
4GJ7-0LT,MSE,gradcam,210,37,0.1761904761904762
4GJ7-0LT,MSE,gradinput,210,37,0.1761904761904762
4GJ7-0LT,MSE,ig,210,2,0.009523809523809525
4GJ7-0LT,MSE,shap,210,59,0.28095238095238095
4GL5-G29,MSE,cam,13,2,0.15384615384615385
4GL5-G29,MSE,diff,13,1,0.07692307692307693
4GL5-G29,MSE,gradcam,13,6,0.46153846153846156
4GL5-G29,MSE,gradinput,13,1,0.07692307692307693
4GL5-G29,MSE,ig,13,0,0.0
4GL5-G29,MSE,shap,13,2,0.15384615384615385
4HAI-I23,MSE,cam,555,71,0.12792792792792793
4HAI-I23,MSE,diff,555,31,0.055855855855855854
4HAI-I23,MSE,gradcam,555,68,0.12252252252252252
4HAI-I23,MSE,gradinput,555,61,0.10990990990990991
4HAI-I23,MSE,ig,555,40,0.07207207207207207
4HAI-I23,MSE,shap,555,139,0.25045045045045045
4HBP-17J,MSE,cam,73,1,0.0136986301369863
4HBP-17J,MSE,diff,73,0,0.0
4HBP-17J,MSE,gradcam,73,1,0.0136986301369863
4HBP-17J,MSE,gradinput,73,2,0.0273972602739726
4HBP-17J,MSE,ig,73,21,0.2876712328767123
4HBP-17J,MSE,shap,73,19,0.2602739726027397
4HF4-15H,MSE,cam,16,5,0.3125
4HF4-15H,MSE,diff,16,2,0.125
4HF4-15H,MSE,gradcam,16,1,0.0625
4HF4-15H,MSE,gradinput,16,4,0.25
4HF4-15H,MSE,ig,16,2,0.125
4HF4-15H,MSE,shap,16,3,0.1875
4HMN-16J,MSE,cam,25,3,0.12
4HMN-16J,MSE,diff,25,3,0.12
4HMN-16J,MSE,gradcam,25,2,0.08
4HMN-16J,MSE,gradinput,25,3,0.12
4HMN-16J,MSE,ig,25,3,0.12
4HMN-16J,MSE,shap,25,6,0.24
4I8V-BHF,MSE,cam,28,0,0.0
4I8V-BHF,MSE,diff,28,2,0.07142857142857142
4I8V-BHF,MSE,gradcam,28,0,0.0
4I8V-BHF,MSE,gradinput,28,0,0.0
4I8V-BHF,MSE,ig,28,1,0.03571428571428571
4I8V-BHF,MSE,shap,28,7,0.25
4ID7-1G0,MSE,cam,2022,257,0.1271018793273986
4ID7-1G0,MSE,diff,2022,136,0.06726013847675569
4ID7-1G0,MSE,gradcam,2022,225,0.11127596439169139
4ID7-1G0,MSE,gradinput,2022,217,0.10731948565776459
4ID7-1G0,MSE,ig,2022,164,0.08110781404549951
4ID7-1G0,MSE,shap,2022,493,0.24381800197823936
4IS9-LTF,MSE,cam,13,0,0.0
4IS9-LTF,MSE,diff,13,0,0.0
4IS9-LTF,MSE,gradcam,13,0,0.0
4IS9-LTF,MSE,gradinput,13,0,0.0
4IS9-LTF,MSE,ig,13,0,0.0
4IS9-LTF,MSE,shap,13,2,0.15384615384615385
4JAI-XU2,MSE,cam,18,1,0.05555555555555555
4JAI-XU2,MSE,diff,18,0,0.0
4JAI-XU2,MSE,gradcam,18,0,0.0
4JAI-XU2,MSE,gradinput,18,0,0.0
4JAI-XU2,MSE,ig,18,4,0.2222222222222222
4JAI-XU2,MSE,shap,18,2,0.1111111111111111
4JIA-1K3,MSE,cam,134,28,0.208955223880597
4JIA-1K3,MSE,diff,134,22,0.16417910447761194
4JIA-1K3,MSE,gradcam,134,11,0.08208955223880597
4JIA-1K3,MSE,gradinput,134,8,0.05970149253731343
4JIA-1K3,MSE,ig,134,33,0.2462686567164179
4JIA-1K3,MSE,shap,134,38,0.2835820895522388
4JNC-1LF,MSE,cam,30,15,0.5
4JNC-1LF,MSE,diff,30,4,0.13333333333333333
4JNC-1LF,MSE,gradcam,30,5,0.16666666666666666
4JNC-1LF,MSE,gradinput,30,7,0.23333333333333334
4JNC-1LF,MSE,ig,30,5,0.16666666666666666
4JNC-1LF,MSE,shap,30,10,0.3333333333333333
4JNM-1LJ,MSE,cam,21,1,0.047619047619047616
4JNM-1LJ,MSE,diff,21,1,0.047619047619047616
4JNM-1LJ,MSE,gradcam,21,0,0.0
4JNM-1LJ,MSE,gradinput,21,2,0.09523809523809523
4JNM-1LJ,MSE,ig,21,0,0.0
4JNM-1LJ,MSE,shap,21,8,0.38095238095238093
4JOO-1M4,MSE,cam,22,4,0.18181818181818182
4JOO-1M4,MSE,diff,22,1,0.045454545454545456
4JOO-1M4,MSE,gradcam,22,2,0.09090909090909091
4JOO-1M4,MSE,gradinput,22,1,0.045454545454545456
4JOO-1M4,MSE,ig,22,2,0.09090909090909091
4JOO-1M4,MSE,shap,22,6,0.2727272727272727
4JQ7-KJQ,MSE,cam,65,10,0.15384615384615385
4JQ7-KJQ,MSE,diff,65,4,0.06153846153846154
4JQ7-KJQ,MSE,gradcam,65,4,0.06153846153846154
4JQ7-KJQ,MSE,gradinput,65,2,0.03076923076923077
4JQ7-KJQ,MSE,ig,65,6,0.09230769230769231
4JQ7-KJQ,MSE,shap,65,17,0.26153846153846155
4JQA-ID8,MSE,cam,99,65,0.6565656565656566
4JQA-ID8,MSE,diff,99,2,0.020202020202020204
4JQA-ID8,MSE,gradcam,99,8,0.08080808080808081
4JQA-ID8,MSE,gradinput,99,14,0.1414141414141414
4JQA-ID8,MSE,ig,99,2,0.020202020202020204
4JQA-ID8,MSE,shap,99,17,0.1717171717171717
4JR5-1LS,MSE,cam,75,15,0.2
4JR5-1LS,MSE,diff,75,2,0.02666666666666667
4JR5-1LS,MSE,gradcam,75,10,0.13333333333333333
4JR5-1LS,MSE,gradinput,75,12,0.16
4JR5-1LS,MSE,ig,75,7,0.09333333333333334
4JR5-1LS,MSE,shap,75,18,0.24
4JZE-1NK,MSE,cam,71,18,0.2535211267605634
4JZE-1NK,MSE,diff,71,12,0.16901408450704225
4JZE-1NK,MSE,gradcam,71,13,0.18309859154929578
4JZE-1NK,MSE,gradinput,71,8,0.11267605633802817
4JZE-1NK,MSE,ig,71,2,0.028169014084507043
4JZE-1NK,MSE,shap,71,19,0.2676056338028169
4KAK-06U,MSE,cam,94,37,0.39361702127659576
4KAK-06U,MSE,diff,94,13,0.13829787234042554
4KAK-06U,MSE,gradcam,94,9,0.09574468085106383
4KAK-06U,MSE,gradinput,94,18,0.19148936170212766
4KAK-06U,MSE,ig,94,6,0.06382978723404255
4KAK-06U,MSE,shap,94,22,0.23404255319148937
4KFN-1QR,MSE,cam,55,12,0.21818181818181817
4KFN-1QR,MSE,diff,55,5,0.09090909090909091
4KFN-1QR,MSE,gradcam,55,6,0.10909090909090909
4KFN-1QR,MSE,gradinput,55,4,0.07272727272727272
4KFN-1QR,MSE,ig,55,2,0.03636363636363636
4KFN-1QR,MSE,shap,55,15,0.2727272727272727
4KFO-1QS,MSE,cam,81,19,0.2345679012345679
4KFO-1QS,MSE,diff,81,15,0.18518518518518517
4KFO-1QS,MSE,gradcam,81,5,0.06172839506172839
4KFO-1QS,MSE,gradinput,81,8,0.09876543209876543
4KFO-1QS,MSE,ig,81,7,0.08641975308641975
4KFO-1QS,MSE,shap,81,28,0.345679012345679
4L23-X6K,MSE,cam,27,10,0.37037037037037035
4L23-X6K,MSE,diff,27,4,0.14814814814814814
4L23-X6K,MSE,gradcam,27,2,0.07407407407407407
4L23-X6K,MSE,gradinput,27,0,0.0
4L23-X6K,MSE,ig,27,2,0.07407407407407407
4L23-X6K,MSE,shap,27,6,0.2222222222222222
4L2Y-XXK,MSE,cam,23,4,0.17391304347826086
4L2Y-XXK,MSE,diff,23,2,0.08695652173913043
4L2Y-XXK,MSE,gradcam,23,2,0.08695652173913043
4L2Y-XXK,MSE,gradinput,23,1,0.043478260869565216
4L2Y-XXK,MSE,ig,23,0,0.0
4L2Y-XXK,MSE,shap,23,3,0.13043478260869565
4LTS-LTS,MSE,cam,14,0,0.0
4LTS-LTS,MSE,diff,14,0,0.0
4LTS-LTS,MSE,gradcam,14,0,0.0
4LTS-LTS,MSE,gradinput,14,0,0.0
4LTS-LTS,MSE,ig,14,0,0.0
4LTS-LTS,MSE,shap,14,5,0.35714285714285715
4LY1-20Y,MSE,cam,72,18,0.25
4LY1-20Y,MSE,diff,72,12,0.16666666666666666
4LY1-20Y,MSE,gradcam,72,7,0.09722222222222222
4LY1-20Y,MSE,gradinput,72,2,0.027777777777777776
4LY1-20Y,MSE,ig,72,4,0.05555555555555555
4LY1-20Y,MSE,shap,72,20,0.2777777777777778
4LYN-1YG,MSE,cam,112,14,0.125
4LYN-1YG,MSE,diff,112,8,0.07142857142857142
4LYN-1YG,MSE,gradcam,112,16,0.14285714285714285
4LYN-1YG,MSE,gradinput,112,8,0.07142857142857142
4LYN-1YG,MSE,ig,112,5,0.044642857142857144
4LYN-1YG,MSE,shap,112,20,0.17857142857142858
4M0F-1YK,MSE,cam,18,12,0.6666666666666666
4M0F-1YK,MSE,diff,18,6,0.3333333333333333
4M0F-1YK,MSE,gradcam,18,8,0.4444444444444444
4M0F-1YK,MSE,gradinput,18,9,0.5
4M0F-1YK,MSE,ig,18,3,0.16666666666666666
4M0F-1YK,MSE,shap,18,7,0.3888888888888889
4MBI-26K,MSE,cam,142,37,0.2605633802816901
4MBI-26K,MSE,diff,142,7,0.04929577464788732
4MBI-26K,MSE,gradcam,142,10,0.07042253521126761
4MBI-26K,MSE,gradinput,142,8,0.056338028169014086
4MBI-26K,MSE,ig,142,9,0.06338028169014084
4MBI-26K,MSE,shap,142,38,0.2676056338028169
4MPC-PV2,MSE,cam,13,3,0.23076923076923078
4MPC-PV2,MSE,diff,13,1,0.07692307692307693
4MPC-PV2,MSE,gradcam,13,0,0.0
4MPC-PV2,MSE,gradinput,13,2,0.15384615384615385
4MPC-PV2,MSE,ig,13,2,0.15384615384615385
4MPC-PV2,MSE,shap,13,1,0.07692307692307693
4MQ1-2C3,MSE,cam,26,7,0.2692307692307692
4MQ1-2C3,MSE,diff,26,5,0.19230769230769232
4MQ1-2C3,MSE,gradcam,26,2,0.07692307692307693
4MQ1-2C3,MSE,gradinput,26,0,0.0
4MQ1-2C3,MSE,ig,26,5,0.19230769230769232
4MQ1-2C3,MSE,shap,26,8,0.3076923076923077
4MXC-DWF,MSE,cam,39,8,0.20512820512820512
4MXC-DWF,MSE,diff,39,4,0.10256410256410256
4MXC-DWF,MSE,gradcam,39,13,0.3333333333333333
4MXC-DWF,MSE,gradinput,39,7,0.1794871794871795
4MXC-DWF,MSE,ig,39,7,0.1794871794871795
4MXC-DWF,MSE,shap,39,10,0.2564102564102564
4MXO-DB8,MSE,cam,2034,462,0.22713864306784662
4MXO-DB8,MSE,diff,2034,191,0.09390363815142576
4MXO-DB8,MSE,gradcam,2034,266,0.13077679449360866
4MXO-DB8,MSE,gradinput,2034,225,0.11061946902654868
4MXO-DB8,MSE,ig,2034,289,0.14208456243854473
4MXO-DB8,MSE,shap,2034,602,0.295968534906588
4NR7-2LO,MSE,cam,13,5,0.38461538461538464
4NR7-2LO,MSE,diff,13,2,0.15384615384615385
4NR7-2LO,MSE,gradcam,13,1,0.07692307692307693
4NR7-2LO,MSE,gradinput,13,0,0.0
4NR7-2LO,MSE,ig,13,0,0.0
4NR7-2LO,MSE,shap,13,3,0.23076923076923078
4O04-2Q8,MSE,cam,38,1,0.02631578947368421
4O04-2Q8,MSE,diff,38,1,0.02631578947368421
4O04-2Q8,MSE,gradcam,38,5,0.13157894736842105
4O04-2Q8,MSE,gradinput,38,1,0.02631578947368421
4O04-2Q8,MSE,ig,38,3,0.07894736842105263
4O04-2Q8,MSE,shap,38,1,0.02631578947368421
4O1L-HO4,MSE,cam,988,296,0.29959514170040485
4O1L-HO4,MSE,diff,988,90,0.09109311740890688
4O1L-HO4,MSE,gradcam,988,100,0.10121457489878542
4O1L-HO4,MSE,gradinput,988,58,0.058704453441295545
4O1L-HO4,MSE,ig,988,153,0.1548582995951417
4O1L-HO4,MSE,shap,988,242,0.24493927125506074
4OBO-2QV,MSE,cam,16,2,0.125
4OBO-2QV,MSE,diff,16,0,0.0
4OBO-2QV,MSE,gradcam,16,1,0.0625
4OBO-2QV,MSE,gradinput,16,1,0.0625
4OBO-2QV,MSE,ig,16,1,0.0625
4OBO-2QV,MSE,shap,16,3,0.1875
4OBZ-2S4,MSE,cam,1154,129,0.11178509532062392
4OBZ-2S4,MSE,diff,1154,83,0.07192374350086655
4OBZ-2S4,MSE,gradcam,1154,151,0.13084922010398614
4OBZ-2S4,MSE,gradinput,1154,195,0.16897746967071056
4OBZ-2S4,MSE,ig,1154,158,0.1369150779896014
4OBZ-2S4,MSE,shap,1154,297,0.25736568457538994
4OCZ-2RU,MSE,cam,227,86,0.3788546255506608
4OCZ-2RU,MSE,diff,227,19,0.08370044052863436
4OCZ-2RU,MSE,gradcam,227,39,0.17180616740088106
4OCZ-2RU,MSE,gradinput,227,42,0.18502202643171806
4OCZ-2RU,MSE,ig,227,21,0.09251101321585903
4OCZ-2RU,MSE,shap,227,63,0.2775330396475771
4PHW-2W1,MSE,cam,821,83,0.10109622411693057
4PHW-2W1,MSE,diff,821,51,0.06211936662606577
4PHW-2W1,MSE,gradcam,821,57,0.06942752740560293
4PHW-2W1,MSE,gradinput,821,52,0.06333739342265529
4PHW-2W1,MSE,ig,821,76,0.0925700365408039
4PHW-2W1,MSE,shap,821,173,0.21071863580998781
4PM0-32V,MSE,cam,154,19,0.12337662337662338
4PM0-32V,MSE,diff,154,1,0.006493506493506494
4PM0-32V,MSE,gradcam,154,7,0.045454545454545456
4PM0-32V,MSE,gradinput,154,13,0.08441558441558442
4PM0-32V,MSE,ig,154,5,0.032467532467532464
4PM0-32V,MSE,shap,154,32,0.2077922077922078
4QHV-IXF,MSE,cam,50,18,0.36
4QHV-IXF,MSE,diff,50,9,0.18
4QHV-IXF,MSE,gradcam,50,16,0.32
4QHV-IXF,MSE,gradinput,50,6,0.12
4QHV-IXF,MSE,ig,50,8,0.16
4QHV-IXF,MSE,shap,50,15,0.3
4QO8-36U,MSE,cam,40,8,0.2
4QO8-36U,MSE,diff,40,3,0.075
4QO8-36U,MSE,gradcam,40,6,0.15
4QO8-36U,MSE,gradinput,40,4,0.1
4QO8-36U,MSE,ig,40,6,0.15
4QO8-36U,MSE,shap,40,12,0.3
4QP7-363,MSE,cam,41,14,0.34146341463414637
4QP7-363,MSE,diff,41,6,0.14634146341463414
4QP7-363,MSE,gradcam,41,0,0.0
4QP7-363,MSE,gradinput,41,4,0.0975609756097561
4QP7-363,MSE,ig,41,1,0.024390243902439025
4QP7-363,MSE,shap,41,6,0.14634146341463414
4RLI-3SH,MSE,cam,18,8,0.4444444444444444
4RLI-3SH,MSE,diff,18,2,0.1111111111111111
4RLI-3SH,MSE,gradcam,18,1,0.05555555555555555
4RLI-3SH,MSE,gradinput,18,3,0.16666666666666666
4RLI-3SH,MSE,ig,18,1,0.05555555555555555
4RLI-3SH,MSE,shap,18,4,0.2222222222222222
4RLS-49C,MSE,cam,14,0,0.0
4RLS-49C,MSE,diff,14,0,0.0
4RLS-49C,MSE,gradcam,14,1,0.07142857142857142
4RLS-49C,MSE,gradinput,14,2,0.14285714285714285
4RLS-49C,MSE,ig,14,1,0.07142857142857142
4RLS-49C,MSE,shap,14,2,0.14285714285714285
4RSS-4MG,MSE,cam,165,12,0.07272727272727272
4RSS-4MG,MSE,diff,165,19,0.11515151515151516
4RSS-4MG,MSE,gradcam,165,13,0.07878787878787878
4RSS-4MG,MSE,gradinput,165,6,0.03636363636363636
4RSS-4MG,MSE,ig,165,9,0.05454545454545454
4RSS-4MG,MSE,shap,165,36,0.21818181818181817
4RX5-3YO,MSE,cam,21,3,0.14285714285714285
4RX5-3YO,MSE,diff,21,3,0.14285714285714285
4RX5-3YO,MSE,gradcam,21,1,0.047619047619047616
4RX5-3YO,MSE,gradinput,21,1,0.047619047619047616
4RX5-3YO,MSE,ig,21,3,0.14285714285714285
4RX5-3YO,MSE,shap,21,11,0.5238095238095238
4TPM-35E,MSE,cam,32,6,0.1875
4TPM-35E,MSE,diff,32,2,0.0625
4TPM-35E,MSE,gradcam,32,4,0.125
4TPM-35E,MSE,gradinput,32,5,0.15625
4TPM-35E,MSE,ig,32,1,0.03125
4TPM-35E,MSE,shap,32,3,0.09375
4TPT-35H,MSE,cam,30,2,0.06666666666666667
4TPT-35H,MSE,diff,30,5,0.16666666666666666
4TPT-35H,MSE,gradcam,30,4,0.13333333333333333
4TPT-35H,MSE,gradinput,30,1,0.03333333333333333
4TPT-35H,MSE,ig,30,0,0.0
4TPT-35H,MSE,shap,30,6,0.2
4TV3-ML9,MSE,cam,912,197,0.21600877192982457
4TV3-ML9,MSE,diff,912,76,0.08333333333333333
4TV3-ML9,MSE,gradcam,912,79,0.08662280701754387
4TV3-ML9,MSE,gradinput,912,112,0.12280701754385964
4TV3-ML9,MSE,ig,912,77,0.08442982456140351
4TV3-ML9,MSE,shap,912,222,0.24342105263157895
4TY1-38W,MSE,cam,525,86,0.16380952380952382
4TY1-38W,MSE,diff,525,24,0.045714285714285714
4TY1-38W,MSE,gradcam,525,57,0.10857142857142857
4TY1-38W,MSE,gradinput,525,71,0.13523809523809524
4TY1-38W,MSE,ig,525,34,0.06476190476190476
4TY1-38W,MSE,shap,525,140,0.26666666666666666
4U41-3C8,MSE,cam,86,9,0.10465116279069768
4U41-3C8,MSE,diff,86,3,0.03488372093023256
4U41-3C8,MSE,gradcam,86,5,0.05813953488372093
4U41-3C8,MSE,gradinput,86,4,0.046511627906976744
4U41-3C8,MSE,ig,86,4,0.046511627906976744
4U41-3C8,MSE,shap,86,17,0.19767441860465115
4U43-3D8,MSE,cam,45,19,0.4222222222222222
4U43-3D8,MSE,diff,45,2,0.044444444444444446
4U43-3D8,MSE,gradcam,45,1,0.022222222222222223
4U43-3D8,MSE,gradinput,45,2,0.044444444444444446
4U43-3D8,MSE,ig,45,3,0.06666666666666667
4U43-3D8,MSE,shap,45,6,0.13333333333333333
4UYE-9F9,MSE,cam,42,2,0.047619047619047616
4UYE-9F9,MSE,diff,42,0,0.0
4UYE-9F9,MSE,gradcam,42,1,0.023809523809523808
4UYE-9F9,MSE,gradinput,42,1,0.023809523809523808
4UYE-9F9,MSE,ig,42,3,0.07142857142857142
4UYE-9F9,MSE,shap,42,10,0.23809523809523808
4W4V-3H8,MSE,cam,62,8,0.12903225806451613
4W4V-3H8,MSE,diff,62,4,0.06451612903225806
4W4V-3H8,MSE,gradcam,62,7,0.11290322580645161
4W4V-3H8,MSE,gradinput,62,4,0.06451612903225806
4W4V-3H8,MSE,ig,62,8,0.12903225806451613
4W4V-3H8,MSE,shap,62,21,0.3387096774193548
4WOT-3SG,MSE,cam,83,16,0.1927710843373494
4WOT-3SG,MSE,diff,83,1,0.012048192771084338
4WOT-3SG,MSE,gradcam,83,10,0.12048192771084337
4WOT-3SG,MSE,gradinput,83,15,0.18072289156626506
4WOT-3SG,MSE,ig,83,13,0.1566265060240964
4WOT-3SG,MSE,shap,83,18,0.21686746987951808
4WPF-3SN,MSE,cam,81,14,0.1728395061728395
4WPF-3SN,MSE,diff,81,8,0.09876543209876543
4WPF-3SN,MSE,gradcam,81,12,0.14814814814814814
4WPF-3SN,MSE,gradinput,81,9,0.1111111111111111
4WPF-3SN,MSE,ig,81,4,0.04938271604938271
4WPF-3SN,MSE,shap,81,16,0.19753086419753085
4WQP-3SX,MSE,cam,677,69,0.1019202363367799
4WQP-3SX,MSE,diff,677,36,0.053175775480059084
4WQP-3SX,MSE,gradcam,677,46,0.06794682422451995
4WQP-3SX,MSE,gradinput,677,54,0.07976366322008863
4WQP-3SX,MSE,ig,677,41,0.060561299852289516
4WQP-3SX,MSE,shap,677,156,0.23042836041358936
4WT6-3U6,MSE,cam,751,186,0.24766977363515313
4WT6-3U6,MSE,diff,751,43,0.05725699067909454
4WT6-3U6,MSE,gradcam,751,115,0.15312916111850866
4WT6-3U6,MSE,gradinput,751,63,0.08388814913448735
4WT6-3U6,MSE,ig,751,92,0.12250332889480692
4WT6-3U6,MSE,shap,751,206,0.27430093209054596
4WY1-3VO,MSE,cam,1428,334,0.2338935574229692
4WY1-3VO,MSE,diff,1428,106,0.0742296918767507
4WY1-3VO,MSE,gradcam,1428,104,0.07282913165266107
4WY1-3VO,MSE,gradinput,1428,122,0.08543417366946779
4WY1-3VO,MSE,ig,1428,133,0.09313725490196079
4WY1-3VO,MSE,shap,1428,363,0.2542016806722689
4X6X-S74,MSE,cam,30,11,0.36666666666666664
4X6X-S74,MSE,diff,30,2,0.06666666666666667
4X6X-S74,MSE,gradcam,30,3,0.1
4X6X-S74,MSE,gradinput,30,5,0.16666666666666666
4X6X-S74,MSE,ig,30,3,0.1
4X6X-S74,MSE,shap,30,8,0.26666666666666666
4X7I-3YS,MSE,cam,389,99,0.2544987146529563
4X7I-3YS,MSE,diff,389,40,0.10282776349614396
4X7I-3YS,MSE,gradcam,389,91,0.23393316195372751
4X7I-3YS,MSE,gradinput,389,81,0.20822622107969152
4X7I-3YS,MSE,ig,389,41,0.10539845758354756
4X7I-3YS,MSE,shap,389,108,0.2776349614395887
4XHK-3YR,MSE,cam,204,42,0.20588235294117646
4XHK-3YR,MSE,diff,204,12,0.058823529411764705
4XHK-3YR,MSE,gradcam,204,12,0.058823529411764705
4XHK-3YR,MSE,gradinput,204,13,0.06372549019607843
4XHK-3YR,MSE,ig,204,15,0.07352941176470588
4XHK-3YR,MSE,shap,204,40,0.19607843137254902
4XJ0-41B,MSE,cam,22,0,0.0
4XJ0-41B,MSE,diff,22,0,0.0
4XJ0-41B,MSE,gradcam,22,0,0.0
4XJ0-41B,MSE,gradinput,22,0,0.0
4XJ0-41B,MSE,ig,22,0,0.0
4XJ0-41B,MSE,shap,22,3,0.13636363636363635
4XMO-46G,MSE,cam,20,11,0.55
4XMO-46G,MSE,diff,20,1,0.05
4XMO-46G,MSE,gradcam,20,2,0.1
4XMO-46G,MSE,gradinput,20,2,0.1
4XMO-46G,MSE,ig,20,0,0.0
4XMO-46G,MSE,shap,20,3,0.15
4XT9-43V,MSE,cam,59,39,0.6610169491525424
4XT9-43V,MSE,diff,59,7,0.11864406779661017
4XT9-43V,MSE,gradcam,59,5,0.0847457627118644
4XT9-43V,MSE,gradinput,59,4,0.06779661016949153
4XT9-43V,MSE,ig,59,10,0.1694915254237288
4XT9-43V,MSE,shap,59,18,0.3050847457627119
4Y73-XPY,MSE,cam,157,8,0.050955414012738856
4Y73-XPY,MSE,diff,157,13,0.08280254777070063
