source,loss,metric,mcs,explainer,target_median,rank
lin2,MSE+UCN,global_dir_test,50,gradcam,0.7846153846153846,4.0
lin2,MSE+UCN,global_dir_test,50,gradinput,0.7596758356903146,5.0
lin2,MSE+UCN,global_dir_test,50,ig,0.8276620357048309,3.0
lin2,MSE+UCN,global_dir_test,50,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,55,cam,0.903069213905418,1.0
lin2,MSE+UCN,global_dir_test,55,diff,0.85,2.0
lin2,MSE+UCN,global_dir_test,55,gradcam,0.782608695652174,4.0
lin2,MSE+UCN,global_dir_test,55,gradinput,0.7602873030583874,5.0
lin2,MSE+UCN,global_dir_test,55,ig,0.823898597095742,3.0
lin2,MSE+UCN,global_dir_test,55,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,60,cam,0.8990362338986193,1.0
lin2,MSE+UCN,global_dir_test,60,diff,0.8441005400914001,2.0
lin2,MSE+UCN,global_dir_test,60,gradcam,0.7777777777777778,4.0
lin2,MSE+UCN,global_dir_test,60,gradinput,0.7497228381374723,5.0
lin2,MSE+UCN,global_dir_test,60,ig,0.8218520241973011,3.0
lin2,MSE+UCN,global_dir_test,60,shap,0.4997643732327992,6.0
lin2,MSE+UCN,global_dir_test,65,cam,0.8955720420050168,1.0
lin2,MSE+UCN,global_dir_test,65,diff,0.838621010948055,2.0
lin2,MSE+UCN,global_dir_test,65,gradcam,0.7865168539325843,4.0
lin2,MSE+UCN,global_dir_test,65,gradinput,0.7555296266233766,5.0
lin2,MSE+UCN,global_dir_test,65,ig,0.8181818181818182,3.0
lin2,MSE+UCN,global_dir_test,65,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,70,cam,0.8888888888888888,1.0
lin2,MSE+UCN,global_dir_test,70,diff,0.8381048387096774,2.0
lin2,MSE+UCN,global_dir_test,70,gradcam,0.7857142857142857,4.0
lin2,MSE+UCN,global_dir_test,70,gradinput,0.75,5.0
lin2,MSE+UCN,global_dir_test,70,ig,0.8126671122994653,3.0
lin2,MSE+UCN,global_dir_test,70,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,75,cam,0.875,1.0
lin2,MSE+UCN,global_dir_test,75,diff,0.8313253012048193,2.0
lin2,MSE+UCN,global_dir_test,75,gradcam,0.764375413086583,4.0
lin2,MSE+UCN,global_dir_test,75,gradinput,0.7272727272727273,5.0
lin2,MSE+UCN,global_dir_test,75,ig,0.8011695906432749,3.0
lin2,MSE+UCN,global_dir_test,75,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,80,cam,0.875,1.0
lin2,MSE+UCN,global_dir_test,80,diff,0.8409485377071944,2.0
lin2,MSE+UCN,global_dir_test,80,gradcam,0.7613636363636364,4.0
lin2,MSE+UCN,global_dir_test,80,gradinput,0.7373021715126978,5.0
lin2,MSE+UCN,global_dir_test,80,ig,0.8097619047619048,3.0
lin2,MSE+UCN,global_dir_test,80,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,85,cam,0.8666666666666667,1.0
lin2,MSE+UCN,global_dir_test,85,diff,0.8404815650865313,2.0
lin2,MSE+UCN,global_dir_test,85,gradcam,0.75615788411064,4.0
lin2,MSE+UCN,global_dir_test,85,gradinput,0.71875,5.0
lin2,MSE+UCN,global_dir_test,85,ig,0.8,3.0
lin2,MSE+UCN,global_dir_test,85,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,90,cam,0.8702408702408703,1.0
lin2,MSE+UCN,global_dir_test,90,diff,0.8571428571428571,2.0
lin2,MSE+UCN,global_dir_test,90,gradcam,0.75,4.0
lin2,MSE+UCN,global_dir_test,90,gradinput,0.7446969696969696,5.0
lin2,MSE+UCN,global_dir_test,90,ig,0.7857142857142857,3.0
lin2,MSE+UCN,global_dir_test,90,shap,0.5,6.0
lin2,MSE+UCN,global_dir_test,95,cam,0.875,1.5
lin2,MSE+UCN,global_dir_test,95,diff,0.875,1.5
lin2,MSE+UCN,global_dir_test,95,gradcam,0.75,4.0
lin2,MSE+UCN,global_dir_test,95,gradinput,0.7142857142857143,5.0
lin2,MSE+UCN,global_dir_test,95,ig,0.7753623188405797,3.0
lin2,MSE+UCN,global_dir_test,95,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,50,cam,0.6584925861285071,3.0
lin2,MSE+UCN,local_dir_test,50,diff,0.7184445470638037,1.0
lin2,MSE+UCN,local_dir_test,50,gradcam,0.6183206106870229,4.0
lin2,MSE+UCN,local_dir_test,50,gradinput,0.6124794336141995,5.0
lin2,MSE+UCN,local_dir_test,50,ig,0.6666666666666666,2.0
lin2,MSE+UCN,local_dir_test,50,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,55,cam,0.6591354215101943,3.0
lin2,MSE+UCN,local_dir_test,55,diff,0.7192212959454338,1.0
lin2,MSE+UCN,local_dir_test,55,gradcam,0.6224489795918368,4.0
lin2,MSE+UCN,local_dir_test,55,gradinput,0.6150276772392544,5.0
lin2,MSE+UCN,local_dir_test,55,ig,0.6666666666666666,2.0
lin2,MSE+UCN,local_dir_test,55,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,60,cam,0.6637429140493335,3.0
lin2,MSE+UCN,local_dir_test,60,diff,0.7183140763702973,1.0
lin2,MSE+UCN,local_dir_test,60,gradcam,0.6252771618625277,4.0
lin2,MSE+UCN,local_dir_test,60,gradinput,0.6165003638454056,5.0
lin2,MSE+UCN,local_dir_test,60,ig,0.6666666666666666,2.0
lin2,MSE+UCN,local_dir_test,60,shap,0.500869124413869,6.0
lin2,MSE+UCN,local_dir_test,65,cam,0.6632693861775762,3.0
lin2,MSE+UCN,local_dir_test,65,diff,0.7210453480945285,1.0
lin2,MSE+UCN,local_dir_test,65,gradcam,0.6265822784810127,4.0
lin2,MSE+UCN,local_dir_test,65,gradinput,0.6172754808812488,5.0
lin2,MSE+UCN,local_dir_test,65,ig,0.6676400809961316,2.0
lin2,MSE+UCN,local_dir_test,65,shap,0.5020008616515497,6.0
lin2,MSE+UCN,local_dir_test,70,cam,0.6643835616438356,3.0
lin2,MSE+UCN,local_dir_test,70,diff,0.7178423236514523,1.0
lin2,MSE+UCN,local_dir_test,70,gradcam,0.6257530120481928,4.0
lin2,MSE+UCN,local_dir_test,70,gradinput,0.6190476190476191,5.0
lin2,MSE+UCN,local_dir_test,70,ig,0.6710367892976589,2.0
lin2,MSE+UCN,local_dir_test,70,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,75,cam,0.6666666666666666,3.0
lin2,MSE+UCN,local_dir_test,75,diff,0.7180527112456594,1.0
lin2,MSE+UCN,local_dir_test,75,gradcam,0.6293469041560644,4.0
lin2,MSE+UCN,local_dir_test,75,gradinput,0.61552812858783,5.0
lin2,MSE+UCN,local_dir_test,75,ig,0.6817446119771702,2.0
lin2,MSE+UCN,local_dir_test,75,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,80,cam,0.6685236768802229,3.0
lin2,MSE+UCN,local_dir_test,80,diff,0.7354838709677419,1.0
lin2,MSE+UCN,local_dir_test,80,gradcam,0.6276057647605765,4.0
lin2,MSE+UCN,local_dir_test,80,gradinput,0.6190476190476191,5.0
lin2,MSE+UCN,local_dir_test,80,ig,0.696927374301676,2.0
lin2,MSE+UCN,local_dir_test,80,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,85,cam,0.684931506849315,3.0
lin2,MSE+UCN,local_dir_test,85,diff,0.7548291233283804,1.0
lin2,MSE+UCN,local_dir_test,85,gradcam,0.6359556063326262,4.0
lin2,MSE+UCN,local_dir_test,85,gradinput,0.6153846153846154,5.0
lin2,MSE+UCN,local_dir_test,85,ig,0.7142857142857143,2.0
lin2,MSE+UCN,local_dir_test,85,shap,0.5023741690408358,6.0
lin2,MSE+UCN,local_dir_test,90,cam,0.7,3.0
lin2,MSE+UCN,local_dir_test,90,diff,0.7692307692307693,1.0
lin2,MSE+UCN,local_dir_test,90,gradcam,0.6492924528301887,4.0
lin2,MSE+UCN,local_dir_test,90,gradinput,0.6363636363636364,5.0
lin2,MSE+UCN,local_dir_test,90,ig,0.7142857142857143,2.0
lin2,MSE+UCN,local_dir_test,90,shap,0.5,6.0
lin2,MSE+UCN,local_dir_test,95,cam,0.75,3.0
lin2,MSE+UCN,local_dir_test,95,diff,0.8571428571428571,1.0
lin2,MSE+UCN,local_dir_test,95,gradcam,0.6666666666666666,4.5
lin2,MSE+UCN,local_dir_test,95,gradinput,0.6666666666666666,4.5
lin2,MSE+UCN,local_dir_test,95,ig,0.7523234200743494,2.0
lin2,MSE+UCN,local_dir_test,95,shap,0.5,6.0
