target,explainer,acc_test_mcs50
4YPQ-4F1,shap,0.5145316713709571
4ZAU-YY3,cam,0.5703982816368137
4ZAU-YY3,diff,0.3867797273277717
4ZAU-YY3,gradcam,0.3413758018900461
4ZAU-YY3,gradinput,0.28536128687021967
4ZAU-YY3,ig,0.410130047805084
4ZAU-YY3,shap,0.49499314731086824
4ZIM-4OK,cam,0.525938592713837
4ZIM-4OK,diff,0.6141921729246888
4ZIM-4OK,gradcam,0.5572108813989441
4ZIM-4OK,gradinput,0.5091254886881443
4ZIM-4OK,ig,0.6048058345074057
4ZIM-4OK,shap,0.519677434613246
4ZJW-4P1,cam,0.68
4ZJW-4P1,diff,0.7524761904761905
4ZJW-4P1,gradcam,0.6472380952380952
4ZJW-4P1,gradinput,0.6829523809523809
4ZJW-4P1,ig,0.6450476190476191
4ZJW-4P1,shap,0.48876190476190473
4ZZI-1NS,cam,0.5
4ZZI-1NS,diff,0.5168109668109667
4ZZI-1NS,gradcam,0.41468962585034014
4ZZI-1NS,gradinput,0.38851976396619253
4ZZI-1NS,ig,0.5039411976911977
4ZZI-1NS,shap,0.5270073180787466
5A09-JJD,cam,0.5321685891665305
5A09-JJD,diff,0.6094902938060468
5A09-JJD,gradcam,0.5607187070341358
5A09-JJD,gradinput,0.5477263640995222
5A09-JJD,ig,0.5265124299370162
5A09-JJD,shap,0.5168616015758601
5AM3-AUB,cam,0.47619047619047616
5AM3-AUB,diff,0.6863662131519275
5AM3-AUB,gradcam,0.6255033326461897
5AM3-AUB,gradinput,0.5871486978629835
5AM3-AUB,ig,0.5278138528138528
5AM3-AUB,shap,0.5964998625712911
5AXP-4LK,cam,0.5142857142857142
5AXP-4LK,diff,0.7263485720628577
5AXP-4LK,gradcam,0.49358173572459285
5AXP-4LK,gradinput,0.5708946608946609
5AXP-4LK,ig,0.44279054279054275
5AXP-4LK,shap,0.45428103642389356
5CF4-50Y,cam,0.5245901639344263
5CF4-50Y,diff,0.6872810624498183
5CF4-50Y,gradcam,0.5788446526151444
5CF4-50Y,gradinput,0.5894808743169399
5CF4-50Y,ig,0.5041720413947994
5CF4-50Y,shap,0.5097653418048789
5D1J-56H,cam,0.5092102342102343
5D1J-56H,diff,0.7173500881834215
5D1J-56H,gradcam,0.575589688089688
5D1J-56H,gradinput,0.5334238292571626
5D1J-56H,ig,0.6064182730849398
5D1J-56H,shap,0.5135597427264094
5DXU-5H5,cam,0.5234295107711809
5DXU-5H5,diff,0.581212001773684
5DXU-5H5,gradcam,0.5916753160921371
5DXU-5H5,gradinput,0.5904811642818977
5DXU-5H5,ig,0.6386891992477177
5DXU-5H5,shap,0.5530796176816889
5E1E-5JG,cam,0.7801587301587302
5E1E-5JG,diff,0.44311224489795925
5E1E-5JG,gradcam,0.6082199546485262
5E1E-5JG,gradinput,0.47667233560090705
5E1E-5JG,ig,0.485969387755102
5E1E-5JG,shap,0.5983560090702946
5EDH-5MF,cam,0.5058949220713927
5EDH-5MF,diff,0.5980584774702421
5EDH-5MF,gradcam,0.42335328070622186
5EDH-5MF,gradinput,0.4708304767128296
5EDH-5MF,ig,0.6423420533714651
5EDH-5MF,shap,0.5249638977580154
5EK2-5PJ,cam,0.5
5EK2-5PJ,diff,0.5766788766788767
5EK2-5PJ,gradcam,0.6509768009768009
5EK2-5PJ,gradinput,0.5628205128205128
5EK2-5PJ,ig,0.6696581196581197
5EK2-5PJ,shap,0.5957264957264957
5EOL-5QO,cam,0.5125562189899464
5EOL-5QO,diff,0.6501695337947592
5EOL-5QO,gradcam,0.5290520112955699
5EOL-5QO,gradinput,0.5646184559078474
5EOL-5QO,ig,0.5237253058573279
5EOL-5QO,shap,0.5463717485664772
5FTO-YMX,cam,0.7262667887667887
5FTO-YMX,diff,0.8009615384615384
5FTO-YMX,gradcam,0.5628205128205128
5FTO-YMX,gradinput,0.5576923076923077
5FTO-YMX,ig,0.7018162393162393
5FTO-YMX,shap,0.5163919413919413
5HDU-60W,cam,0.5
5HDU-60W,diff,0.7778399890365131
5HDU-60W,gradcam,0.659922979575386
5HDU-60W,gradinput,0.6350379233066398
5HDU-60W,ig,0.6849410170934236
5HDU-60W,shap,0.5091939613664214
5IIS-6CB,cam,0.63025
5IIS-6CB,diff,0.6808928571428571
5IIS-6CB,gradcam,0.8282083333333334
5IIS-6CB,gradinput,0.7430892857142858
5IIS-6CB,ig,0.724107142857143
5IIS-6CB,shap,0.4909702380952381
830C-RS1,cam,0.47368421052631576
830C-RS1,diff,0.6286897800055694
830C-RS1,gradcam,0.4760588339535708
830C-RS1,gradinput,0.5496170983013088
830C-RS1,ig,0.5563770537454749
830C-RS1,shap,0.5196501354396091
966C-RS2,cam,0.5644232714326173
966C-RS2,diff,0.6201409960755755
966C-RS2,gradcam,0.5895223934943561
966C-RS2,gradinput,0.5057389650847595
966C-RS2,ig,0.5689869320710442
966C-RS2,shap,0.5274891774891775
