target,loss,explainer,normalization,mcs,global_dir_test,n_pairs
4JR5-1LS,MSE,cam,l1,95,0.4,5
4JR5-1LS,MSE,cam,signed_rank,50,0.68,75
4JR5-1LS,MSE,cam,signed_rank,55,0.6571428571428571,70
4JR5-1LS,MSE,cam,signed_rank,60,0.6363636363636364,66
4JR5-1LS,MSE,cam,signed_rank,65,0.625,64
4JR5-1LS,MSE,cam,signed_rank,70,0.625,64
4JR5-1LS,MSE,cam,signed_rank,75,0.625,64
4JR5-1LS,MSE,cam,signed_rank,80,0.6065573770491803,61
4JR5-1LS,MSE,cam,signed_rank,85,0.6190476190476191,42
4JR5-1LS,MSE,cam,signed_rank,90,0.48,25
4JR5-1LS,MSE,cam,signed_rank,95,0.2,5
4JR5-1LS,MSE+AC,cam,raw,50,0.9466666666666667,75
4JR5-1LS,MSE+AC,cam,raw,55,0.9428571428571428,70
4JR5-1LS,MSE+AC,cam,raw,60,0.9393939393939394,66
4JR5-1LS,MSE+AC,cam,raw,65,0.9375,64
4JR5-1LS,MSE+AC,cam,raw,70,0.9375,64
4JR5-1LS,MSE+AC,cam,raw,75,0.9375,64
4JR5-1LS,MSE+AC,cam,raw,80,0.9344262295081968,61
4JR5-1LS,MSE+AC,cam,raw,85,0.9047619047619048,42
4JR5-1LS,MSE+AC,cam,raw,90,0.96,25
4JR5-1LS,MSE+AC,cam,raw,95,1.0,5
4JR5-1LS,MSE+AC,cam,l1,50,0.84,75
4JR5-1LS,MSE+AC,cam,l1,55,0.8428571428571429,70
4JR5-1LS,MSE+AC,cam,l1,60,0.8333333333333334,66
4JR5-1LS,MSE+AC,cam,l1,65,0.828125,64
4JR5-1LS,MSE+AC,cam,l1,70,0.828125,64
4JR5-1LS,MSE+AC,cam,l1,75,0.828125,64
4JR5-1LS,MSE+AC,cam,l1,80,0.819672131147541,61
4JR5-1LS,MSE+AC,cam,l1,85,0.7857142857142857,42
4JR5-1LS,MSE+AC,cam,l1,90,0.84,25
4JR5-1LS,MSE+AC,cam,l1,95,0.8,5
4JR5-1LS,MSE+AC,cam,signed_rank,50,0.8133333333333334,75
4JR5-1LS,MSE+AC,cam,signed_rank,55,0.8,70
4JR5-1LS,MSE+AC,cam,signed_rank,60,0.7878787878787878,66
4JR5-1LS,MSE+AC,cam,signed_rank,65,0.78125,64
4JR5-1LS,MSE+AC,cam,signed_rank,70,0.78125,64
4JR5-1LS,MSE+AC,cam,signed_rank,75,0.78125,64
4JR5-1LS,MSE+AC,cam,signed_rank,80,0.7704918032786885,61
4JR5-1LS,MSE+AC,cam,signed_rank,85,0.7619047619047619,42
4JR5-1LS,MSE+AC,cam,signed_rank,90,0.8,25
4JR5-1LS,MSE+AC,cam,signed_rank,95,0.8,5
4JR5-1LS,MSE+UCN,cam,raw,50,0.96,75
4JR5-1LS,MSE+UCN,cam,raw,55,0.9571428571428572,70
4JR5-1LS,MSE+UCN,cam,raw,60,0.9545454545454546,66
4JR5-1LS,MSE+UCN,cam,raw,65,0.953125,64
4JR5-1LS,MSE+UCN,cam,raw,70,0.953125,64
4JR5-1LS,MSE+UCN,cam,raw,75,0.953125,64
4JR5-1LS,MSE+UCN,cam,raw,80,0.9508196721311475,61
4JR5-1LS,MSE+UCN,cam,raw,85,0.9523809523809523,42
4JR5-1LS,MSE+UCN,cam,raw,90,0.96,25
4JR5-1LS,MSE+UCN,cam,raw,95,1.0,5
4JR5-1LS,MSE+UCN,cam,l1,50,0.9466666666666667,75
4JR5-1LS,MSE+UCN,cam,l1,55,0.9571428571428572,70
4JR5-1LS,MSE+UCN,cam,l1,60,0.9545454545454546,66
4JR5-1LS,MSE+UCN,cam,l1,65,0.953125,64
4JR5-1LS,MSE+UCN,cam,l1,70,0.953125,64
4JR5-1LS,MSE+UCN,cam,l1,75,0.953125,64
4JR5-1LS,MSE+UCN,cam,l1,80,0.9508196721311475,61
4JR5-1LS,MSE+UCN,cam,l1,85,0.9523809523809523,42
4JR5-1LS,MSE+UCN,cam,l1,90,0.96,25
4JR5-1LS,MSE+UCN,cam,l1,95,1.0,5
4JR5-1LS,MSE+UCN,cam,signed_rank,50,0.9066666666666666,75
4JR5-1LS,MSE+UCN,cam,signed_rank,55,0.9285714285714286,70
4JR5-1LS,MSE+UCN,cam,signed_rank,60,0.9242424242424242,66
4JR5-1LS,MSE+UCN,cam,signed_rank,65,0.921875,64
4JR5-1LS,MSE+UCN,cam,signed_rank,70,0.921875,64
4JR5-1LS,MSE+UCN,cam,signed_rank,75,0.921875,64
4JR5-1LS,MSE+UCN,cam,signed_rank,80,0.9180327868852459,61
4JR5-1LS,MSE+UCN,cam,signed_rank,85,0.9285714285714286,42
4JR5-1LS,MSE+UCN,cam,signed_rank,90,0.92,25
4JR5-1LS,MSE+UCN,cam,signed_rank,95,1.0,5
4JR5-1LS,MSE,diff,raw,50,0.9866666666666667,75
4JR5-1LS,MSE,diff,raw,55,0.9857142857142858,70
4JR5-1LS,MSE,diff,raw,60,0.9848484848484849,66
4JR5-1LS,MSE,diff,raw,65,0.984375,64
4JR5-1LS,MSE,diff,raw,70,0.984375,64
4JR5-1LS,MSE,diff,raw,75,0.984375,64
4JR5-1LS,MSE,diff,raw,80,0.9836065573770492,61
4JR5-1LS,MSE,diff,raw,85,0.9761904761904762,42
4JR5-1LS,MSE,diff,raw,90,0.96,25
4JR5-1LS,MSE,diff,raw,95,1.0,5
4JR5-1LS,MSE,diff,l1,50,0.9733333333333334,75
4JR5-1LS,MSE,diff,l1,55,0.9714285714285714,70
4JR5-1LS,MSE,diff,l1,60,0.9696969696969697,66
4JR5-1LS,MSE,diff,l1,65,0.96875,64
4JR5-1LS,MSE,diff,l1,70,0.96875,64
4JR5-1LS,MSE,diff,l1,75,0.96875,64
4JR5-1LS,MSE,diff,l1,80,0.9672131147540983,61
4JR5-1LS,MSE,diff,l1,85,0.9523809523809523,42
4JR5-1LS,MSE,diff,l1,90,0.96,25
4JR5-1LS,MSE,diff,l1,95,1.0,5
4JR5-1LS,MSE,diff,signed_rank,50,0.96,75
4JR5-1LS,MSE,diff,signed_rank,55,0.9571428571428572,70
4JR5-1LS,MSE,diff,signed_rank,60,0.9545454545454546,66
4JR5-1LS,MSE,diff,signed_rank,65,0.953125,64
4JR5-1LS,MSE,diff,signed_rank,70,0.953125,64
4JR5-1LS,MSE,diff,signed_rank,75,0.953125,64
4JR5-1LS,MSE,diff,signed_rank,80,0.9508196721311475,61
4JR5-1LS,MSE,diff,signed_rank,85,0.9285714285714286,42
4JR5-1LS,MSE,diff,signed_rank,90,0.96,25
4JR5-1LS,MSE,diff,signed_rank,95,1.0,5
4JR5-1LS,MSE+AC,diff,raw,50,0.9866666666666667,75
4JR5-1LS,MSE+AC,diff,raw,55,0.9857142857142858,70
4JR5-1LS,MSE+AC,diff,raw,60,0.9848484848484849,66
4JR5-1LS,MSE+AC,diff,raw,65,0.984375,64
4JR5-1LS,MSE+AC,diff,raw,70,0.984375,64
4JR5-1LS,MSE+AC,diff,raw,75,0.984375,64
4JR5-1LS,MSE+AC,diff,raw,80,0.9836065573770492,61
4JR5-1LS,MSE+AC,diff,raw,85,0.9761904761904762,42
4JR5-1LS,MSE+AC,diff,raw,90,1.0,25
4JR5-1LS,MSE+AC,diff,raw,95,1.0,5
4JR5-1LS,MSE+AC,diff,l1,50,0.9733333333333334,75
4JR5-1LS,MSE+AC,diff,l1,55,0.9714285714285714,70
4JR5-1LS,MSE+AC,diff,l1,60,0.9696969696969697,66
4JR5-1LS,MSE+AC,diff,l1,65,0.96875,64
4JR5-1LS,MSE+AC,diff,l1,70,0.96875,64
4JR5-1LS,MSE+AC,diff,l1,75,0.96875,64
4JR5-1LS,MSE+AC,diff,l1,80,0.9672131147540983,61
4JR5-1LS,MSE+AC,diff,l1,85,0.9523809523809523,42
4JR5-1LS,MSE+AC,diff,l1,90,0.96,25
4JR5-1LS,MSE+AC,diff,l1,95,1.0,5
4JR5-1LS,MSE+AC,diff,signed_rank,50,0.96,75
4JR5-1LS,MSE+AC,diff,signed_rank,55,0.9571428571428572,70
4JR5-1LS,MSE+AC,diff,signed_rank,60,0.9545454545454546,66
4JR5-1LS,MSE+AC,diff,signed_rank,65,0.953125,64
4JR5-1LS,MSE+AC,diff,signed_rank,70,0.953125,64
4JR5-1LS,MSE+AC,diff,signed_rank,75,0.953125,64
4JR5-1LS,MSE+AC,diff,signed_rank,80,0.9508196721311475,61
4JR5-1LS,MSE+AC,diff,signed_rank,85,0.9285714285714286,42
4JR5-1LS,MSE+AC,diff,signed_rank,90,0.96,25
4JR5-1LS,MSE+AC,diff,signed_rank,95,0.8,5
4JR5-1LS,MSE+UCN,diff,raw,50,0.9466666666666667,75
4JR5-1LS,MSE+UCN,diff,raw,55,0.9428571428571428,70
4JR5-1LS,MSE+UCN,diff,raw,60,0.9393939393939394,66
4JR5-1LS,MSE+UCN,diff,raw,65,0.9375,64
4JR5-1LS,MSE+UCN,diff,raw,70,0.9375,64
4JR5-1LS,MSE+UCN,diff,raw,75,0.9375,64
4JR5-1LS,MSE+UCN,diff,raw,80,0.9344262295081968,61
4JR5-1LS,MSE+UCN,diff,raw,85,0.9047619047619048,42
4JR5-1LS,MSE+UCN,diff,raw,90,0.92,25
4JR5-1LS,MSE+UCN,diff,raw,95,0.8,5
4JR5-1LS,MSE+UCN,diff,l1,50,0.9466666666666667,75
4JR5-1LS,MSE+UCN,diff,l1,55,0.9428571428571428,70
4JR5-1LS,MSE+UCN,diff,l1,60,0.9393939393939394,66
4JR5-1LS,MSE+UCN,diff,l1,65,0.9375,64
4JR5-1LS,MSE+UCN,diff,l1,70,0.9375,64
4JR5-1LS,MSE+UCN,diff,l1,75,0.9375,64
4JR5-1LS,MSE+UCN,diff,l1,80,0.9344262295081968,61
4JR5-1LS,MSE+UCN,diff,l1,85,0.9047619047619048,42
4JR5-1LS,MSE+UCN,diff,l1,90,0.92,25
4JR5-1LS,MSE+UCN,diff,l1,95,0.8,5
4JR5-1LS,MSE+UCN,diff,signed_rank,50,0.92,75
4JR5-1LS,MSE+UCN,diff,signed_rank,55,0.9142857142857143,70
4JR5-1LS,MSE+UCN,diff,signed_rank,60,0.9090909090909091,66
4JR5-1LS,MSE+UCN,diff,signed_rank,65,0.90625,64
4JR5-1LS,MSE+UCN,diff,signed_rank,70,0.90625,64
4JR5-1LS,MSE+UCN,diff,signed_rank,75,0.90625,64
4JR5-1LS,MSE+UCN,diff,signed_rank,80,0.9016393442622951,61
4JR5-1LS,MSE+UCN,diff,signed_rank,85,0.9047619047619048,42
4JR5-1LS,MSE+UCN,diff,signed_rank,90,0.92,25
4JR5-1LS,MSE+UCN,diff,signed_rank,95,0.8,5
4JR5-1LS,MSE,gradcam,raw,50,0.88,75
4JR5-1LS,MSE,gradcam,raw,55,0.8857142857142857,70
4JR5-1LS,MSE,gradcam,raw,60,0.8787878787878788,66
4JR5-1LS,MSE,gradcam,raw,65,0.875,64
4JR5-1LS,MSE,gradcam,raw,70,0.875,64
4JR5-1LS,MSE,gradcam,raw,75,0.875,64
4JR5-1LS,MSE,gradcam,raw,80,0.8688524590163934,61
4JR5-1LS,MSE,gradcam,raw,85,0.9285714285714286,42
4JR5-1LS,MSE,gradcam,raw,90,0.92,25
4JR5-1LS,MSE,gradcam,raw,95,1.0,5
4JR5-1LS,MSE,gradcam,l1,50,0.8533333333333334,75
4JR5-1LS,MSE,gradcam,l1,55,0.8571428571428571,70
4JR5-1LS,MSE,gradcam,l1,60,0.8484848484848485,66
4JR5-1LS,MSE,gradcam,l1,65,0.84375,64
4JR5-1LS,MSE,gradcam,l1,70,0.84375,64
4JR5-1LS,MSE,gradcam,l1,75,0.84375,64
4JR5-1LS,MSE,gradcam,l1,80,0.8360655737704918,61
4JR5-1LS,MSE,gradcam,l1,85,0.9047619047619048,42
4JR5-1LS,MSE,gradcam,l1,90,0.88,25
4JR5-1LS,MSE,gradcam,l1,95,1.0,5
4JR5-1LS,MSE,gradcam,signed_rank,50,0.7733333333333333,75
4JR5-1LS,MSE,gradcam,signed_rank,55,0.7714285714285715,70
4JR5-1LS,MSE,gradcam,signed_rank,60,0.7575757575757576,66
4JR5-1LS,MSE,gradcam,signed_rank,65,0.75,64
4JR5-1LS,MSE,gradcam,signed_rank,70,0.75,64
4JR5-1LS,MSE,gradcam,signed_rank,75,0.75,64
4JR5-1LS,MSE,gradcam,signed_rank,80,0.7377049180327869,61
4JR5-1LS,MSE,gradcam,signed_rank,85,0.8095238095238095,42
4JR5-1LS,MSE,gradcam,signed_rank,90,0.8,25
4JR5-1LS,MSE,gradcam,signed_rank,95,0.4,5
4JR5-1LS,MSE+AC,gradcam,raw,50,1.0,75
4JR5-1LS,MSE+AC,gradcam,raw,55,1.0,70
4JR5-1LS,MSE+AC,gradcam,raw,60,1.0,66
4JR5-1LS,MSE+AC,gradcam,raw,65,1.0,64
4JR5-1LS,MSE+AC,gradcam,raw,70,1.0,64
4JR5-1LS,MSE+AC,gradcam,raw,75,1.0,64
4JR5-1LS,MSE+AC,gradcam,raw,80,1.0,61
4JR5-1LS,MSE+AC,gradcam,raw,85,1.0,42
4JR5-1LS,MSE+AC,gradcam,raw,90,1.0,25
4JR5-1LS,MSE+AC,gradcam,raw,95,1.0,5
4JR5-1LS,MSE+AC,gradcam,l1,50,0.9733333333333334,75
4JR5-1LS,MSE+AC,gradcam,l1,55,0.9714285714285714,70
4JR5-1LS,MSE+AC,gradcam,l1,60,0.9696969696969697,66
4JR5-1LS,MSE+AC,gradcam,l1,65,0.96875,64
4JR5-1LS,MSE+AC,gradcam,l1,70,0.96875,64
4JR5-1LS,MSE+AC,gradcam,l1,75,0.96875,64
4JR5-1LS,MSE+AC,gradcam,l1,80,0.9672131147540983,61
4JR5-1LS,MSE+AC,gradcam,l1,85,0.9523809523809523,42
4JR5-1LS,MSE+AC,gradcam,l1,90,0.96,25
4JR5-1LS,MSE+AC,gradcam,l1,95,1.0,5
4JR5-1LS,MSE+AC,gradcam,signed_rank,50,0.9466666666666667,75
4JR5-1LS,MSE+AC,gradcam,signed_rank,55,0.9428571428571428,70
4JR5-1LS,MSE+AC,gradcam,signed_rank,60,0.9393939393939394,66
4JR5-1LS,MSE+AC,gradcam,signed_rank,65,0.9375,64
4JR5-1LS,MSE+AC,gradcam,signed_rank,70,0.9375,64
4JR5-1LS,MSE+AC,gradcam,signed_rank,75,0.9375,64
4JR5-1LS,MSE+AC,gradcam,signed_rank,80,0.9344262295081968,61
4JR5-1LS,MSE+AC,gradcam,signed_rank,85,0.9285714285714286,42
4JR5-1LS,MSE+AC,gradcam,signed_rank,90,0.96,25
4JR5-1LS,MSE+AC,gradcam,signed_rank,95,1.0,5
4JR5-1LS,MSE+UCN,gradcam,raw,50,0.88,75
4JR5-1LS,MSE+UCN,gradcam,raw,55,0.8857142857142857,70
4JR5-1LS,MSE+UCN,gradcam,raw,60,0.8787878787878788,66
4JR5-1LS,MSE+UCN,gradcam,raw,65,0.875,64
4JR5-1LS,MSE+UCN,gradcam,raw,70,0.875,64
4JR5-1LS,MSE+UCN,gradcam,raw,75,0.875,64
4JR5-1LS,MSE+UCN,gradcam,raw,80,0.8688524590163934,61
4JR5-1LS,MSE+UCN,gradcam,raw,85,0.8809523809523809,42
4JR5-1LS,MSE+UCN,gradcam,raw,90,0.88,25
4JR5-1LS,MSE+UCN,gradcam,raw,95,0.8,5
4JR5-1LS,MSE+UCN,gradcam,l1,50,0.8933333333333333,75
4JR5-1LS,MSE+UCN,gradcam,l1,55,0.8857142857142857,70
4JR5-1LS,MSE+UCN,gradcam,l1,60,0.8787878787878788,66
4JR5-1LS,MSE+UCN,gradcam,l1,65,0.875,64
4JR5-1LS,MSE+UCN,gradcam,l1,70,0.875,64
4JR5-1LS,MSE+UCN,gradcam,l1,75,0.875,64
4JR5-1LS,MSE+UCN,gradcam,l1,80,0.8688524590163934,61
4JR5-1LS,MSE+UCN,gradcam,l1,85,0.8809523809523809,42
4JR5-1LS,MSE+UCN,gradcam,l1,90,0.88,25
4JR5-1LS,MSE+UCN,gradcam,l1,95,0.8,5
4JR5-1LS,MSE+UCN,gradcam,signed_rank,50,0.8133333333333334,75
4JR5-1LS,MSE+UCN,gradcam,signed_rank,55,0.8142857142857143,70
4JR5-1LS,MSE+UCN,gradcam,signed_rank,60,0.8181818181818182,66
4JR5-1LS,MSE+UCN,gradcam,signed_rank,65,0.8125,64
4JR5-1LS,MSE+UCN,gradcam,signed_rank,70,0.8125,64
4JR5-1LS,MSE+UCN,gradcam,signed_rank,75,0.8125,64
4JR5-1LS,MSE+UCN,gradcam,signed_rank,80,0.8032786885245902,61
4JR5-1LS,MSE+UCN,gradcam,signed_rank,85,0.8095238095238095,42
4JR5-1LS,MSE+UCN,gradcam,signed_rank,90,0.76,25
4JR5-1LS,MSE+UCN,gradcam,signed_rank,95,0.4,5
4JR5-1LS,MSE,gradinput,raw,50,0.76,75
4JR5-1LS,MSE,gradinput,raw,55,0.7571428571428571,70
4JR5-1LS,MSE,gradinput,raw,60,0.7424242424242424,66
4JR5-1LS,MSE,gradinput,raw,65,0.734375,64
4JR5-1LS,MSE,gradinput,raw,70,0.734375,64
4JR5-1LS,MSE,gradinput,raw,75,0.734375,64
4JR5-1LS,MSE,gradinput,raw,80,0.7213114754098361,61
4JR5-1LS,MSE,gradinput,raw,85,0.7619047619047619,42
4JR5-1LS,MSE,gradinput,raw,90,0.8,25
4JR5-1LS,MSE,gradinput,raw,95,0.6,5
4JR5-1LS,MSE,gradinput,l1,50,0.7466666666666667,75
4JR5-1LS,MSE,gradinput,l1,55,0.7428571428571429,70
4JR5-1LS,MSE,gradinput,l1,60,0.7272727272727273,66
4JR5-1LS,MSE,gradinput,l1,65,0.71875,64
4JR5-1LS,MSE,gradinput,l1,70,0.71875,64
4JR5-1LS,MSE,gradinput,l1,75,0.71875,64
4JR5-1LS,MSE,gradinput,l1,80,0.7049180327868853,61
4JR5-1LS,MSE,gradinput,l1,85,0.7380952380952381,42
4JR5-1LS,MSE,gradinput,l1,90,0.76,25
4JR5-1LS,MSE,gradinput,l1,95,0.6,5
4JR5-1LS,MSE,gradinput,signed_rank,50,0.6933333333333334,75
4JR5-1LS,MSE,gradinput,signed_rank,55,0.6714285714285714,70
4JR5-1LS,MSE,gradinput,signed_rank,60,0.6515151515151515,66
4JR5-1LS,MSE,gradinput,signed_rank,65,0.640625,64
4JR5-1LS,MSE,gradinput,signed_rank,70,0.640625,64
4JR5-1LS,MSE,gradinput,signed_rank,75,0.640625,64
4JR5-1LS,MSE,gradinput,signed_rank,80,0.6229508196721312,61
4JR5-1LS,MSE,gradinput,signed_rank,85,0.7142857142857143,42
4JR5-1LS,MSE,gradinput,signed_rank,90,0.76,25
4JR5-1LS,MSE,gradinput,signed_rank,95,0.6,5
4JR5-1LS,MSE+AC,gradinput,raw,50,0.9333333333333333,75
4JR5-1LS,MSE+AC,gradinput,raw,55,0.9285714285714286,70
4JR5-1LS,MSE+AC,gradinput,raw,60,0.9242424242424242,66
4JR5-1LS,MSE+AC,gradinput,raw,65,0.921875,64
4JR5-1LS,MSE+AC,gradinput,raw,70,0.921875,64
4JR5-1LS,MSE+AC,gradinput,raw,75,0.921875,64
4JR5-1LS,MSE+AC,gradinput,raw,80,0.9344262295081968,61
4JR5-1LS,MSE+AC,gradinput,raw,85,0.9047619047619048,42
4JR5-1LS,MSE+AC,gradinput,raw,90,0.96,25
4JR5-1LS,MSE+AC,gradinput,raw,95,1.0,5
4JR5-1LS,MSE+AC,gradinput,l1,50,0.92,75
4JR5-1LS,MSE+AC,gradinput,l1,55,0.9142857142857143,70
4JR5-1LS,MSE+AC,gradinput,l1,60,0.9242424242424242,66
4JR5-1LS,MSE+AC,gradinput,l1,65,0.921875,64
4JR5-1LS,MSE+AC,gradinput,l1,70,0.921875,64
4JR5-1LS,MSE+AC,gradinput,l1,75,0.921875,64
4JR5-1LS,MSE+AC,gradinput,l1,80,0.9344262295081968,61
4JR5-1LS,MSE+AC,gradinput,l1,85,0.9047619047619048,42
4JR5-1LS,MSE+AC,gradinput,l1,90,0.96,25
4JR5-1LS,MSE+AC,gradinput,l1,95,1.0,5
4JR5-1LS,MSE+AC,gradinput,signed_rank,50,0.92,75
4JR5-1LS,MSE+AC,gradinput,signed_rank,55,0.9285714285714286,70
4JR5-1LS,MSE+AC,gradinput,signed_rank,60,0.9393939393939394,66
4JR5-1LS,MSE+AC,gradinput,signed_rank,65,0.9375,64
4JR5-1LS,MSE+AC,gradinput,signed_rank,70,0.9375,64
4JR5-1LS,MSE+AC,gradinput,signed_rank,75,0.9375,64
4JR5-1LS,MSE+AC,gradinput,signed_rank,80,0.9508196721311475,61
4JR5-1LS,MSE+AC,gradinput,signed_rank,85,0.9285714285714286,42
4JR5-1LS,MSE+AC,gradinput,signed_rank,90,1.0,25
4JR5-1LS,MSE+AC,gradinput,signed_rank,95,1.0,5
4JR5-1LS,MSE+UCN,gradinput,raw,50,0.7466666666666667,75
4JR5-1LS,MSE+UCN,gradinput,raw,55,0.7857142857142857,70
4JR5-1LS,MSE+UCN,gradinput,raw,60,0.8181818181818182,66
4JR5-1LS,MSE+UCN,gradinput,raw,65,0.84375,64
4JR5-1LS,MSE+UCN,gradinput,raw,70,0.84375,64
4JR5-1LS,MSE+UCN,gradinput,raw,75,0.84375,64
4JR5-1LS,MSE+UCN,gradinput,raw,80,0.8524590163934426,61
4JR5-1LS,MSE+UCN,gradinput,raw,85,0.8095238095238095,42
4JR5-1LS,MSE+UCN,gradinput,raw,90,0.72,25
4JR5-1LS,MSE+UCN,gradinput,raw,95,0.4,5
4JR5-1LS,MSE+UCN,gradinput,l1,50,0.7466666666666667,75
4JR5-1LS,MSE+UCN,gradinput,l1,55,0.7857142857142857,70
4JR5-1LS,MSE+UCN,gradinput,l1,60,0.8181818181818182,66
4JR5-1LS,MSE+UCN,gradinput,l1,65,0.84375,64
4JR5-1LS,MSE+UCN,gradinput,l1,70,0.84375,64
4JR5-1LS,MSE+UCN,gradinput,l1,75,0.84375,64
4JR5-1LS,MSE+UCN,gradinput,l1,80,0.8524590163934426,61
4JR5-1LS,MSE+UCN,gradinput,l1,85,0.8095238095238095,42
4JR5-1LS,MSE+UCN,gradinput,l1,90,0.72,25
4JR5-1LS,MSE+UCN,gradinput,l1,95,0.4,5
4JR5-1LS,MSE+UCN,gradinput,signed_rank,50,0.7333333333333333,75
4JR5-1LS,MSE+UCN,gradinput,signed_rank,55,0.7714285714285715,70
4JR5-1LS,MSE+UCN,gradinput,signed_rank,60,0.803030303030303,66
4JR5-1LS,MSE+UCN,gradinput,signed_rank,65,0.828125,64
4JR5-1LS,MSE+UCN,gradinput,signed_rank,70,0.828125,64
4JR5-1LS,MSE+UCN,gradinput,signed_rank,75,0.828125,64
4JR5-1LS,MSE+UCN,gradinput,signed_rank,80,0.8360655737704918,61
4JR5-1LS,MSE+UCN,gradinput,signed_rank,85,0.7857142857142857,42
4JR5-1LS,MSE+UCN,gradinput,signed_rank,90,0.68,25
4JR5-1LS,MSE+UCN,gradinput,signed_rank,95,0.6,5
4JR5-1LS,MSE,ig,raw,50,0.9733333333333334,75
4JR5-1LS,MSE,ig,raw,55,0.9714285714285714,70
4JR5-1LS,MSE,ig,raw,60,0.9696969696969697,66
4JR5-1LS,MSE,ig,raw,65,0.96875,64
4JR5-1LS,MSE,ig,raw,70,0.96875,64
4JR5-1LS,MSE,ig,raw,75,0.96875,64
4JR5-1LS,MSE,ig,raw,80,0.9672131147540983,61
4JR5-1LS,MSE,ig,raw,85,0.9523809523809523,42
4JR5-1LS,MSE,ig,raw,90,0.92,25
4JR5-1LS,MSE,ig,raw,95,0.8,5
4JR5-1LS,MSE,ig,l1,50,0.9733333333333334,75
4JR5-1LS,MSE,ig,l1,55,0.9714285714285714,70
4JR5-1LS,MSE,ig,l1,60,0.9696969696969697,66
4JR5-1LS,MSE,ig,l1,65,0.96875,64
4JR5-1LS,MSE,ig,l1,70,0.96875,64
4JR5-1LS,MSE,ig,l1,75,0.96875,64
4JR5-1LS,MSE,ig,l1,80,0.9672131147540983,61
4JR5-1LS,MSE,ig,l1,85,0.9523809523809523,42
4JR5-1LS,MSE,ig,l1,90,0.92,25
4JR5-1LS,MSE,ig,l1,95,0.8,5
4JR5-1LS,MSE,ig,signed_rank,50,0.88,75
4JR5-1LS,MSE,ig,signed_rank,55,0.8714285714285714,70
4JR5-1LS,MSE,ig,signed_rank,60,0.8636363636363636,66
4JR5-1LS,MSE,ig,signed_rank,65,0.859375,64
4JR5-1LS,MSE,ig,signed_rank,70,0.859375,64
4JR5-1LS,MSE,ig,signed_rank,75,0.859375,64
4JR5-1LS,MSE,ig,signed_rank,80,0.8524590163934426,61
4JR5-1LS,MSE,ig,signed_rank,85,0.9047619047619048,42
4JR5-1LS,MSE,ig,signed_rank,90,0.92,25
4JR5-1LS,MSE,ig,signed_rank,95,0.8,5
4JR5-1LS,MSE+AC,ig,raw,50,0.92,75
4JR5-1LS,MSE+AC,ig,raw,55,0.9142857142857143,70
4JR5-1LS,MSE+AC,ig,raw,60,0.9090909090909091,66
4JR5-1LS,MSE+AC,ig,raw,65,0.90625,64
4JR5-1LS,MSE+AC,ig,raw,70,0.90625,64
4JR5-1LS,MSE+AC,ig,raw,75,0.90625,64
4JR5-1LS,MSE+AC,ig,raw,80,0.9016393442622951,61
4JR5-1LS,MSE+AC,ig,raw,85,0.8809523809523809,42
4JR5-1LS,MSE+AC,ig,raw,90,0.8,25
4JR5-1LS,MSE+AC,ig,raw,95,0.2,5
4JR5-1LS,MSE+AC,ig,l1,50,0.92,75
4JR5-1LS,MSE+AC,ig,l1,55,0.9142857142857143,70
4JR5-1LS,MSE+AC,ig,l1,60,0.9090909090909091,66
4JR5-1LS,MSE+AC,ig,l1,65,0.90625,64
4JR5-1LS,MSE+AC,ig,l1,70,0.90625,64
4JR5-1LS,MSE+AC,ig,l1,75,0.90625,64
4JR5-1LS,MSE+AC,ig,l1,80,0.9016393442622951,61
4JR5-1LS,MSE+AC,ig,l1,85,0.8809523809523809,42
4JR5-1LS,MSE+AC,ig,l1,90,0.8,25
4JR5-1LS,MSE+AC,ig,l1,95,0.2,5
4JR5-1LS,MSE+AC,ig,signed_rank,50,0.8933333333333333,75
4JR5-1LS,MSE+AC,ig,signed_rank,55,0.8857142857142857,70
4JR5-1LS,MSE+AC,ig,signed_rank,60,0.8787878787878788,66
4JR5-1LS,MSE+AC,ig,signed_rank,65,0.875,64
4JR5-1LS,MSE+AC,ig,signed_rank,70,0.875,64
4JR5-1LS,MSE+AC,ig,signed_rank,75,0.875,64
4JR5-1LS,MSE+AC,ig,signed_rank,80,0.8688524590163934,61
4JR5-1LS,MSE+AC,ig,signed_rank,85,0.8809523809523809,42
4JR5-1LS,MSE+AC,ig,signed_rank,90,0.8,25
4JR5-1LS,MSE+AC,ig,signed_rank,95,0.2,5
4JR5-1LS,MSE+UCN,ig,raw,50,0.9466666666666667,75
4JR5-1LS,MSE+UCN,ig,raw,55,0.9428571428571428,70
4JR5-1LS,MSE+UCN,ig,raw,60,0.9393939393939394,66
4JR5-1LS,MSE+UCN,ig,raw,65,0.9375,64
4JR5-1LS,MSE+UCN,ig,raw,70,0.9375,64
4JR5-1LS,MSE+UCN,ig,raw,75,0.9375,64
4JR5-1LS,MSE+UCN,ig,raw,80,0.9344262295081968,61
4JR5-1LS,MSE+UCN,ig,raw,85,0.9047619047619048,42
4JR5-1LS,MSE+UCN,ig,raw,90,0.96,25
4JR5-1LS,MSE+UCN,ig,raw,95,0.8,5
4JR5-1LS,MSE+UCN,ig,l1,50,0.96,75
4JR5-1LS,MSE+UCN,ig,l1,55,0.9571428571428572,70
